"id","clay","X","Y","soil"
"P5087",6.16699897573476,21.62770425,41.96290842,"Chromic Luvisol on saprolite"
"P5088",18.1945643523413,21.61796684,41.95772996,"Chromic Luvisol on saprolite"
"P5090",8.54132426988923,21.50384365,41.88478779,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5104",18.3719587410201,22.8433847,41.69302972,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P5106",2.60204541997686,20.8298249,41.31543698,"Gleysol"
"P5117",4.53099173553719,20.95032391,41.33494879,"Rendzic Leptosols"
"P5119",5.46423472576343,21.4026291,41.30953667,"Mollic Fluvisol"
"P5120",16.7623378919111,21.40254212,41.30316144,"Mollic Fluvisol"
"P5121",7.94120470138006,21.41181014,41.32045423,"Fluvisol"
"P5122",6.00788889147421,21.41245199,41.32752983,"Fluvisol"
"P5123",32.7974775050566,22.15216291,41.48155081,"Fluvisol"
"P5125",30.9714555248403,22.17324282,41.46260831,"Fluvisol"
"P5133",18.1054494727526,21.8427265,41.98172707,"Complex of Chromic Luvisol on saprolite and Regosol"
"P5136",31.0238764044944,21.89859491,41.97716158,"Complex of Chromic Luvisol on saprolite and Regosol"
"P5137",20.962528543662,21.85335245,41.95148562,NA
"P5143",40.9226964659037,21.9525438,41.97792411,NA
"P5151",15,22.05275289,41.97617548,"Complex of Vertisol, Regosol and Leptosol"
"P5152",35.7776863058325,22.06230836,41.97756407,"Vertisol"
"P5156",19,22.02699566,41.9411408,"Complex of Vertisol, Regosol and Leptosol"
"P5163",25.8411865234375,22.01685641,41.908682,"Gleysol"
"P5164",35.0835378111075,22.01272483,41.8951316,"Complex of Regosol and Vertisol"
"P5167",31.0277777777778,21.98784797,41.89021606,"Complex of Vertisol, Humic Calcaric Regosol and Regosol"
"P5169",42.0240746085186,21.96649033,41.92985299,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5176",36.0235212110282,21.87435106,41.91257477,NA
"P5177",39.9566850448955,21.85114286,41.91503615,"Complex of Regosol and Vertisol"
"P5183",32.0109966610583,21.84820274,41.83677705,NA
"P5185",34,21.92550146,41.84519324,"Complex of Regosol and Leptosol"
"P5187",31.2269225234482,21.89791236,41.83475145,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P5189",28.0213589158077,21.85571068,41.80655766,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Regosol"
"P5194",24,21.99648555,41.77907671,"Regosol"
"P5200",14,22.06394044,41.76419127,"Regosol"
"P5202",31.3212212024724,21.93532838,41.93693604,"Gleysol"
"P5217",41.0580139338105,22.14436179,41.93513284,"Complex of Vertisol, Regosol and Leptosol"
"P5231",11,22.13353155,41.86690079,"Complex of Vertisol, Regosol and Leptosol"
"P5234",34.3839962121212,22.15585094,41.87552017,"Complex of Vertisol, Regosol and Leptosol"
"P5236",18,22.17090077,41.88820726,"Complex of Vertisol, Regosol and Leptosol"
"P5252",4.03933641078743,22.23434842,41.94294329,"Complex of Regosol and Vertisol"
"P5254",29.0671709282781,22.20566071,41.93798093,"Fluvisol"
"P5261",49.9263448422085,22.12365758,41.93927202,"Complex of Regosol and Vertisol"
"P5265",34.070581257414,22.15491961,41.80635205,"Regosol"
"P5267",9.75772719679956,22.12313049,41.81080914,"Complex of Vertisol and Humic Calcaric Regosol"
"P5268",22.9441099767046,22.13407542,41.7919822,"Complex of Vertisol and Humic Calcaric Regosol"
"P5270",33.8997187557567,22.21129876,41.79731657,"Fluvisol"
"P5272",9.77160475044177,22.23473113,41.78565899,NA
"P5276",40.0498289223188,22.2439959,41.77639293,"Aric Anthrosol"
"P5283",19,22.08687119,41.76467894,"Regosol"
"P5439",10.9907090315913,22.82196325,41.66313636,"Complex of Mollic and Umbric Leptosol and Regosol"
"P5443",5.0513394503183,20.8322471,41.1296825,"Fluvisol"
"P5447",9.01383463541667,20.79716983,41.14190927,"Gleysol"
"P5451",3.88818070058477,20.79321714,41.15258248,"Fluvisol"
"P5464",4.3671875,20.81678597,41.17739576,"Fluvisol"
"P5469",3.64195526695527,20.83087039,41.18341477,"Fluvisol"
"P5479",13,21.15581839,41.06275356,"Fluvisol"
"P5480",9.08614579269086,21.17561619,41.06254499,"Fluvisol"
"P5485",12.0253436426117,21.19848841,41.05999536,"Fluvisol"
"P5486",10.460244648318,21.19618903,41.07494823,"Fluvisol"
"P5487",12.343567251462,21.18154946,41.07412572,"Fluvisol"
"P5488",22.3566827697262,21.20551321,41.07696719,"Chromic Luvisol on saprolite"
"P5492",8.00198970037453,21.22939933,41.06030719,"Fluvisol"
"P5494",7.58096301771979,21.24150295,41.04832329,"Fluvisol"
"P5498",11.9850447856686,21.25111398,41.04819469,"Fluvisol"
"P5499",10.6970362357006,21.16459386,41.08448934,"Fluvisol"
"P5501",8,21.15444416,41.08055004,"Fluvisol"
"P5504",9,21.22102082,41.05953109,"Fluvisol"
"P5505",17.4329053373615,21.23617923,41.06314821,"Leptosol"
"P5508",19.1701030927835,21.21363741,41.06840632,"Fluvisol"
"P5510",9.98343824940048,21.25486166,41.05143741,"Fluvisol"
"P5511",10.2219994281281,21.30698988,41.01814338,"Chromic Luvisol on saprolite"
"P5512",14,21.3145313,41.01880746,"Populated Site"
"P5517",28.0254854368932,21.2615807,41.05688863,"Chromic Luvisol on saprolite"
"P5519",8.22486504723347,21.26765182,41.0460502,"Fluvisol"
"P5521",14.9738792480116,21.27191509,41.03855672,"Fluvisol"
"P5525",8.9882271468144,21.28507975,41.03266238,"Fluvisol"
"P5528",26.0629823050142,21.30176332,41.02706356,"Chromic Luvisol on saprolite"
"P5530",12,21.31098147,41.0325774,"Fluvisol"
"P5531",27.0079887218045,21.26802075,41.0578194,"Fluvisol"
"P5533",11.1415627811335,21.1712208,41.08812685,"Fluvisol"
"P5534",5,21.34563434,41.20921637,"Complex of Mollic and Umbric Leptosol and Regosol"
"P5544",10,21.34732652,40.89232053,"Complex of Regosol and Leptosol"
"P5545",4.81920578391677,21.95996132,41.12373383,"Cambisol"
"P5546",8.33268754193397,21.95475926,41.13373672,"Cambisol"
"P5547",4.0470479704797,22.0811403,41.15533964,"Cambisol"
"P5569",11.3755542652027,22.15152898,41.47753214,"Fluvisol"
"P5588",1.44973958333333,22.2108913,41.43628506,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5602",10,22.56326934,41.15646825,"Complex of Regosol and Leptosol"
"P5609",14.9814708120664,22.5386861,41.15986997,"Fluvisol"
"P5616",4.00358806875889,22.51654402,41.32222121,"Fluvisol"
"P5617",10.4609147609148,22.47737268,41.32358619,"Fluvisol"
"P5623",7.33380018674136,22.52749942,41.30850641,"Fluvisol"
"P5629",9.8420496773469,22.52659999,41.2970825,"Complex of Solonchak and Solonetz"
"P5639",15,21.2890967,41.81161411,"Rendzic Leptosols"
"P5641",1.51198830409357,20.76311166,41.4589288,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P5643",12,20.69253624,41.31665597,"Rendzic Leptosols"
"P5798",2,21.51405442,41.86737367,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P5799",9.50530808848082,21.03778092,41.21358305,"Complex of Mollic and Umbric Leptosol"
"P5800",4,21.01193539,41.19538017,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones"
"P5801",5.87450583997926,20.98806163,41.22746556,"Complex of Cambisol, Leptosol and Regosol"
"P5803",4,20.8615242,41.24190819,"Rendzic Leptosols"
"P5804",24,21.11564043,42.13892548,"Albic Luvisol"
"P5806",27.1162999756086,21.10394675,42.13428175,"Albic Luvisol"
"P5807",21.0366275244906,21.10763166,42.13160425,"Albic Luvisol"
"P5809",15.2403846153846,21.10525226,42.12642031,"Albic Luvisol"
"P5810",4.0937456831054,22.52554274,40.68542805,NA
"P5812",12.6157690423967,22.47318437,41.88325922,"Fluvisol"
"P5822",15.2626233717503,22.85975209,41.88215914,"Complex of Chromic Luvisol on saprolite and Regosol"
"P5823",1,22.8587022,41.91201395,"Complex of Mollic and Umbric Leptosol and Regosol"
"P5824",2,22.89502766,41.88659727,"Complex of Mollic and Umbric Leptosol"
"P5825",5.54143246465679,22.88336778,41.86907911,"Complex of Mollic and Umbric Leptosol and Regosol"
"P5827",6.7280433006536,22.86845886,41.76447496,"Chromic Luvisol on saprolite"
"P5828",8.00979907773386,22.77845278,41.75915103,"Fluvisol"
"P5829",13.2410731851269,22.78336159,41.75794044,"Fluvisol"
"P5830",13.1127022653722,22.85570688,41.76891346,"Chromic Luvisol on saprolite"
"P5834",50.3166010498688,22.8216724,41.68986453,"Vertisol"
"P5837",27.8098705501618,22.85388563,41.81923761,"Chromic Luvisol on saprolite"
"P5838",14.2189054726368,22.87058066,41.86678516,"Chromic Luvisol on saprolite"
"P5839",21.760477582846,22.82288542,41.91649585,"Chromic Luvisol on saprolite"
"P5840",39.13494119092,22.82891111,41.93078766,"Vertisol"
"P5844",51.0796556622257,21.37600489,41.44588851,"Mollic Vertic Gleysol"
"P5845",46.9032136590618,21.35914958,41.44720303,"Mollic Vertic Gleysol"
"P5846",37.3692124429535,21.35206842,41.43906659,"Mollic Vertic Gleysol"
"P5848",51.5698243689686,21.36708138,41.4360571,"Mollic Vertic Gleysol"
"P5851",40.9747468993575,21.41409658,41.33822179,"Mollic Vertic Gleysol"
"P5852",38.0173824758921,21.40843794,41.33132622,"Mollic Vertic Gleysol"
"P5853",50.0015671091446,21.39379398,41.33575366,"Mollic Vertic Gleysol"
"P5855",49,21.41095317,41.36275344,"Mollic Vertic Gleysol"
"P5856",43.8631649877769,21.39270251,41.36288921,"Mollic Vertic Gleysol"
"P5865",16,22.06317271,42.19662327,"Regosol"
"P5866",38.1279157940348,22.0599082,42.19255691,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5867",31,22.05643964,42.1907522,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5869",29,22.04637667,42.18329052,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5871",31.9806315104167,22.05244035,42.18540488,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5872",34.6439534023669,22.06167467,42.17873825,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5873",45,22.06401545,42.1883953,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5874",41.005504383201,22.06705809,42.18502674,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5876",39.6075708061002,22.07230314,42.17733388,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5877",23.7894130604659,22.07241547,42.17323624,"Complex of Chromic Luvisol on saprolite and Vertisol"
"P5879",12.0521825738001,21.28047838,41.41812011,"Albic Luvisol"
"P5880",29.301395632406,21.01483522,41.36580049,"Albic Luvisol"
"P5882",33,21.03261948,41.38583273,"Albic Luvisol"
"P5889",34.1427084994906,21.05341312,40.9907849,"Fluvisol"
"P5891",11.166875231739,21.22590222,41.37942026,"Complex of Cambisol and Mollic and Umbric Leptosol"
"P5893",47.0870851706023,21.67474961,42.16906162,"Vertisol"
"P5894",46.5228701257106,21.69513107,42.2154613,"Vertisol"
"P5895",32.0263094755828,21.62121703,42.14052537,"Chromic Luvisol on saprolite"
"P5897",38.9978305257785,21.61975634,42.10113317,"Chromic Luvisol on saprolite"
"P5898",32.5636504758851,21.6638011,42.12782585,"Chromic Luvisol on saprolite"
"P5899",25.6577629282068,21.65392983,42.13237536,"Chromic Luvisol on saprolite"
"P5900",43.0544431237436,21.66718969,42.01030725,"Complex of Vertisol and Humic Calcaric Regosol"
"P5901",25.4600393845686,21.66648087,42.01179701,"Complex of Vertisol and Humic Calcaric Regosol"
"P5902",48.9846783983709,21.66447462,42.01391553,"Complex of Vertisol and Humic Calcaric Regosol"
"P5905",20.6823893921443,21.11782751,42.17669366,"Complex of Cambisol and Mollic and Umbric Leptosol"
"P5907",15.6744573160204,21.02964932,41.0051212,"Gleysol"
"P5918",15.5235191737015,22.4813736,42.13177003,"Cambisol"
"P5919",14.8828522163791,22.49844103,42.13487062,"Cambisol"
"P5920",11.3918694450513,22.97147195,41.71648282,"Cambisol"
"P5922",10.0233645534065,23.01038532,41.74006438,"Cambisol"
"P5924",9.34727457056193,22.77636133,41.56745347,"Cambisol"
"P5925",11.6214792190808,22.83085677,41.55143557,"Complex of Mollic and Umbric Leptosol"
"P5926",7.67548503010218,22.67303943,41.74755313,"Cambisol"
"P5927",10.3435656578327,22.63138953,41.77547896,"Cambisol"
"P5928",13.6832024449414,22.47332264,41.74173444,"Cambisol"
"P5929",10.8185368841969,22.53210725,41.72996265,"Cambisol"
"P5930",10.5067176826332,22.98953547,41.72939787,"Cambisol"
"P5933",14.1478927939427,21.43149515,41.79628354,"Cambisol"
"P5934",9.52106869482696,21.42972698,41.8413921,"Cambisol"
"P5935",12.2329764376469,21.46279166,41.72758525,"Cambisol"
"P5936",10.8462033391107,21.52068601,41.70905872,"Cambisol"
"P5937",18.2862086586751,20.88157192,41.66061698,"Cambisol"
"P5938",24.0415072510431,20.85353737,41.6699583,"Cambisol"
"P5942",18.1372366598997,21.09553988,41.11001638,"Complex of Cambisol, Leptosol and Regosol"
"P5944",11.4762269965567,21.17950111,40.93336422,"Complex of Cambisol, Leptosol and Regosol"
"P5945",9.47977759966089,21.22703003,40.91775479,"Complex of Cambisol, Leptosol and Regosol"
"P5946",10.9971774722508,22.76961296,41.37255315,"Cambisol"
"P5947",11.566438603662,22.57090031,41.7947441,"Cambisol"
"P5950",18.8339868175507,22.18924847,41.28679007,"Albic Luvisol"
"P5952",28.931880148301,21.4577946,41.2329138,"Fluvisol"
"P5957",41.3469133861419,22.152612,41.96069315,"Complex of Vertisol, Regosol and Leptosol"
"P5958",43.6113035742479,22.16652098,41.96928632,"Complex of Vertisol, Regosol and Leptosol"
"P5962",35.5997510749963,22.21105681,41.87196192,"Complex of Vertisol, Regosol and Leptosol"
"P5975",31.0012858966211,21.99899876,41.82394923,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5976",27.9849905469406,21.98928116,41.82765296,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5978",25.1289446460867,22.00767115,41.83195909,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5979",34.0261541751062,22.01049473,41.83925456,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5980",27.9990469346986,21.99127247,41.8318767,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5987",20.9919859780908,22.04257384,41.84240737,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5989",27.7315786443263,22.14332277,41.83568606,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5990",21.2430201526492,22.13529607,41.82704982,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P5991",20.8926192338293,22.13048309,41.83812718,"Complex of Chernozem, Humic Calcaric Regosol and Vertisol"
"P6001",28.9879525972921,22.01781937,41.53544057,"Complex of Chernozem and Humic Calcaric Regosol"
"P6002",28.9842436155987,22.01972377,41.53918757,"Complex of Chernozem and Humic Calcaric Regosol"
"P6004",27.9784035942663,22.01474197,41.54863231,"Complex of Chernozem and Humic Calcaric Regosol"
"P6171",41,20.57749125,41.4182175,"Rendzic Leptosols"
"P6173",35.4207497048406,20.59992477,41.12829948,"Rendzic Leptosols"
"P6174",34.3571603128055,20.60061569,41.11452381,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones"
"P6175",42,20.59692813,41.09639231,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones"
"P6177",42,20.62978174,41.10729091,"Complex of Ferric Luvisol and Chromic Luvisol on hard limestones"
"P6178",43,20.62444319,41.09765596,"Complex of Rendzic Leptosol and Chromic Luvisol on hard limestones"
"P6180",37.5465018023606,20.75318161,40.90833028,"Ferric Luvisol on hard limestones"
"P6182",24,20.82568321,40.93633502,"Rendzic Leptosols"
"P6186",38.1216216216216,20.69348792,41.66808516,"Rendzic Leptosols"
"P6187",35,20.67675172,41.64565426,"Rendzic Leptosols"
"P6188",34,20.70818961,41.64350525,"Rendzic Leptosols"
"P6189",19,20.71708114,41.6498216,"Rendzic Leptosols"
"P6190",8,21.01577697,41.79874958,"Rendzic Leptosols"
"P6191",14,21.02787677,41.81357725,"Rendzic Leptosols"
"P6192",39,21.00604521,41.83173294,"Rendzic Leptosols"
"P6194",36.3873849274458,20.94702659,41.2904716,"Chromic Luvisol on hard limestones"
"P6195",38.7314927184466,20.94996103,41.29392184,"Chromic Luvisol on hard limestones"
"P6196",39.2000587051325,20.9617319,41.29724021,"Chromic Luvisol on hard limestones"
"P6197",36.0753424657534,21.00936588,41.31848901,"Rendzic Leptosols"
"P6198",31,21.03851525,41.30656032,"Rendzic Leptosols"
"P6199",26,21.03483838,41.3090829,"Rendzic Leptosols"
"P6201",33,21.00728211,41.48398958,"Rendzic Leptosols"
"P6202",37,21.68100067,41.40910771,"Rendzic Leptosols"
"P6203",19,21.68100315,41.40705461,"Rendzic Leptosols"
"P6204",30,21.69060744,41.39688499,"Rendzic Leptosols"
"P6205",25,21.68500466,41.40199719,"Rendzic Leptosols"
"P6206",29,21.59187028,41.42124392,"Rendzic Leptosols"
"P6207",17,21.61957288,41.40948191,"Rendzic Leptosols"
"P6208",32,21.21941158,41.89295874,"Rendzic Leptosols"
"P6209",41.4054726368159,21.21761524,41.88563283,"Chromic Luvisol on hard limestones"
"P6210",46,21.23264512,41.89010541,"Rendzic Leptosols"
"P6212",38.7900423770631,22.17619795,41.84721229,"Complex of Vertisol, Regosol and Leptosol"
"P6214",22.9529964042525,22.18317758,41.75473236,"Fluvisol"
"P6215",16.2445575842697,22.28531222,41.72143651,"Complex of Mollic and Umbric Leptosol and Regosol"
"P6216",19.4409273171041,22.19605085,41.69808016,"Complex of Chromic Luvisol on saprolite and Regosol"
"P6217",28.3821508415394,22.11440623,41.69340839,"Regosol"
"P6218",14.8325707507202,22.31058813,41.7143979,"Regosol"
"P6219",19.2303440068107,22.16267208,41.69654987,"Fluvisol"
"P6221",27.9762471580097,22.2506326,41.66839759,"Regosol"
"P6222",37.2251595549656,22.21050614,41.62961381,"Complex of Chromic Luvisol on saprolite and Regosol"
"P6224",20.2779758594118,22.10786477,41.52475741,"Regosol"
"P6226",43.4547957990529,22.19269869,41.44059921,"Fluvisol"
"P6227",28.4243102477477,22.23463225,41.43002666,"Fluvisol"
"P6229",9.78176548397137,22.25008046,41.36336086,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P6230",35.0648512735209,22.13464555,41.38884263,"Complex of Vertisol and Humic Calcaric Regosol"
"P6231",7,22.11301499,41.40003959,"Complex of Vertisol and Humic Calcaric Regosol"
"P6233",37.9767258731992,22.2266251,41.39172576,"Fluvisol"
"P6234",14.7790904856286,20.80079587,41.38385495,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P6241",6.27180799220273,20.75970023,41.19228446,"Fluvisol"
"P6243",13.2087599082883,21.30666477,41.47152368,"Complex of Cambisol, Leptosol and Regosol"
"P6244",36.7908554513778,21.30988226,41.46584207,"Complex of Cambisol, Leptosol and Regosol"
"P6247",22.9812023247367,21.80961041,41.3864741,"Complex of Humic Calcaric Regosol and Regosol"
"P6248",43.0041589870909,21.76962654,41.39251154,NA
"P6249",11,21.72176501,41.41140756,"Complex of Rendzic Leptosol and Leptosol"
"P6250",29.4819756554307,21.78010282,41.32455361,"Complex of Chromic Luvisol on saprolite and Regosol"
"P6251",6.578125,21.69626232,41.34853103,"Fluvisol"
"P6252",5,21.65274253,41.35944785,"Cambisol"
"P6255",42.0039629358255,21.39548923,41.33158756,"Mollic Vertic Gleysol"
"P6256",8.02869613457364,21.46992161,41.33378409,"Mollic Fluvisol"
"P6257",7.35977846073208,21.42512486,41.33826263,"Mollic Vertic Gleysol"
"P6259",49.4025306246126,22.15545837,41.90655153,"Complex of Regosol and Vertisol"
"P6261",31.0253171157157,22.36875878,41.62181437,"Chromic Luvisol on saprolite"
"P6262",26.9909723311498,22.31072677,41.54766514,"Complex of Chromic Luvisol on saprolite and Regosol"
"P6263",5.92848029351246,22.3754396,41.50466078,"Regosol"
"P6265",11.5131028663093,22.45690118,41.59478984,"Complex of Humic Calcaric Regosol and Regosol"
"P6266",13.339546166641,22.48743071,41.59021189,"Fluvisol"
"P6269",7.9265257256886,21.02445734,41.04523272,"Fluvisol"
"P6273",9.06146300904105,21.10509539,40.904548,"Fluvisol"
"P6274",11.4762269965567,21.17575763,40.90537153,"Complex of Cambisol, Leptosol and Regosol"
"P6280",35.9982477583885,22.00434769,41.8172846,"Complex of Solonchak and Solonetz"
"P6282",22.8142926285962,21.97499284,41.79916921,"Complex of Solonchak and Solonetz"
"P6283",19.7154820261438,22.02902722,41.75664869,"Complex of Mollic and Umbric Leptosol"
"P6284",25,21.88801241,41.71505517,"Regosol"
"P6285",18.6718815354283,21.82747293,41.76502129,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6288",36.0182452741879,21.93698358,41.91737506,"Complex of Fluvisol  and Gleysol"
"P6290",26.8625381492874,21.9622941,41.97795084,NA
"P6294",18.9630782848273,22.69309904,41.43708632,"Fluvisol"
"P6295",30.0786113191076,22.59101755,41.41146751,"Chromic Luvisol on saprolite"
"P6296",12,22.58782136,41.34305077,"Albic Luvisol"
"P6298",19.965675946661,22.7250546,41.40619489,"Fluvisol"
"P6299",5.82759261572821,22.7630267,41.40264774,"Fluvisol"
"P6303",4.22108579676431,22.75525007,41.49929229,"Aric Anthrosol"
"P6310",20.4731862052442,20.69197938,41.21919275,"Fluvisol"
"P6313",8.6709161669268,21.12156034,42.16646161,"Chromic Luvisol on hard limestones"
"P6318",11,21.11650659,41.24410274,"Complex of Cambisol, Leptosol and Regosol"
"P6319",13.691049689014,21.09113675,41.27501306,"Fluvisol"
"P6321",7.08380162659377,21.52541487,41.72902679,"Cambisol"
"P6322",6,21.59741649,41.68241977,"Regosol"
"P6323",18.986271205338,21.66957066,41.65011955,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Regosol"
"P6325",27.5930735930736,21.6445846,41.59802759,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6326",19,21.66325011,41.56756723,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6327",6,21.66090603,41.52696115,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6328",9.07497397585004,21.69881964,41.56375474,"Fluvisol"
"P6329",14.6938503386137,21.73529889,41.52950807,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Regosol"
"P6330",19,21.74427801,41.61340831,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6333",30.0026241489371,21.95215769,41.52474739,"Fluvisol"
"P6336",32.6628164827869,22.01794447,41.48071899,"Vertisol"
"P6345",30.7070703836458,21.95759772,41.19047212,"Complex of Vertisol and Humic Calcaric Regosol"
"P6346",7,21.9956775,41.21121187,"Complex of Mollic and Umbric Leptosol and Regosol"
"P6347",11.4981687510685,22.0293628,41.16999696,"Cambisol"
"P6349",17.2242565369752,22.20778125,41.2313345,"Chromic Luvisol on hard limestones"
"P6350",38.9322873658134,22.13249068,41.24241929,"Cambisol"
"P6355",15.6071973063392,20.96228653,41.39148624,"Complex of Cambisol and Regosol"
"P6356",42.0764563106796,21.00616894,41.36277562,"Albic Luvisol"
"P6362",48.0104134636155,22.07794996,42.18767097,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6364",6.11111111111111,22.15667462,42.16821297,"Fluvisol"
"P6365",11.1568996881497,22.2651909,42.35932379,"Complex of Mollic and Umbric Leptosol"
"P6366",24.8777629555528,21.7763859,41.73031543,"Fluvisol"
"P6369",9.2982421875,21.18013666,41.06225884,"Fluvisol"
"P6370",21.0438378314978,21.2038597,41.07718625,"Chromic Luvisol on saprolite"
"P6371",13.0662453310237,21.22966585,41.04799628,"Fluvisol"
"P6372",10,21.24086427,41.00363962,"Complex of Regosol and Leptosol"
"P6378",11.4130392479498,21.41782259,41.11872692,"Fluvisol"
"P6384",3.1092073690002,21.51865572,40.91652375,"Fluvisol"
"P6393",24.009810710988,21.38455025,42.02635943,"Populated Site"
"P6394",18.2937747803723,21.55509371,41.96875684,"Populated Site"
"P6396",4,21.39353754,41.9621491,"Rendzic Leptosols"
"P6397",38.3611124402965,21.4188095,42.09066177,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6399",42.8592104819793,21.41702503,42.08582425,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6401",22.7306459427397,21.42133481,41.94598738,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Vertisol"
"P6403",28.4342103850366,21.61884068,41.94705558,"Fluvisol"
"P6404",20.9012603581262,21.45456804,42.06210979,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6407",18.968298849015,21.43034207,42.03883828,"Populated Site"
"P6409",24.0324074074074,21.70184246,41.95788713,"Complex of Vertisol, Chromic Luvisol on saprolite and Regosol"
"P6410",4,21.24029709,41.51250883,"Chromic Luvisol on hard limestones"
"P6414",4.00340315606544,22.57125845,41.30466664,"Fluvisol"
"P6418",6.81003149878765,22.38232236,41.41426367,"Complex of Cambisol and Regosol"
"P6419",20.3726454255914,20.51602808,41.55487369,"Fluvisol"
"P6423",27.7259299278128,22.79269025,41.71549524,"Chromic Luvisol on saprolite"
"P6424",4,22.73672317,41.78135369,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P6425",51,22.83693045,41.74058329,"Chromic Luvisol on saprolite"
"P6427",15.1538596197029,22.84275941,41.71614362,"Fluvisol"
"P6428",11.0922890060401,22.94560424,41.75009364,"Complex of Mollic and Umbric Leptosol"
"P6429",9.24627818766206,22.81752529,41.61761064,"Complex of Mollic and Umbric Leptosol"
"P6431",11.6525035248893,22.72933265,41.64089633,"Cambisol"
"P6432",39.32421875,22.87330654,41.82523399,"Fluvisol"
"P6433",41.9576278141197,21.70631867,42.16400966,"Vertisol"
"P6434",36.1414791972501,21.72014824,42.15733305,"Vertisol"
"P6435",26.1890351927492,21.5917124,42.14718196,"Fluvisol"
"P6437",38.3627852345725,21.85422437,42.06634064,"Vertisol"
"P6438",24.7130992651544,21.87163004,42.15675937,"Fluvisol"
"P6441",21.0478064963359,22.27367228,41.84693795,"Fluvisol"
"P6442",15,22.28557161,41.89392264,"Fluvisol"
"P6447",22.2194533374909,22.35401891,41.97995903,"Complex of Mollic and Umbric Leptosol and Regosol"
"P6448",11.7554424157303,22.33827104,42.03464281,"Complex of Cambisol and Regosol"
"P6453",7,22.5207966,41.94199094,"Leptosol"
"P6454",18.2872844338552,22.57322581,41.87254115,"Chromic Luvisol on saprolite"
"P6455",10.4711811118818,22.5866007,41.8405198,"Chromic Luvisol on saprolite"
"P6456",9.60869155406876,22.58136761,41.80646753,"Cambisol"
"P6458",45.4454222786286,22.16615355,42.00997795,"Complex of Vertisol, Regosol and Leptosol"
"P6462",9.12413188003559,20.92225265,41.81057392,"Fluvisol"
"P6464",18.2767895948503,20.84907114,41.69001438,"Chromic Luvisol on hard limestones"
"P6465",3.92246237059281,20.77284707,41.67354599,"Cambisol"
"P6467",9.31670695826432,20.79900603,41.69235991,"Cambisol"
"P6468",2.90131217744592,20.72149149,41.69060443,"Cambisol"
"P6472",8,20.70959708,41.54114509,"Chromic Luvisol on saprolite"
"P6476",14.1052734375,20.69781814,41.65116827,"Complex of Mollic and Umbric Leptosol"
"P6477",5,20.7037205,41.62068546,"Complex of Mollic and Umbric Leptosol"
"P6480",22.5627428127428,22.52372961,41.17927606,"Fluvisol"
"P6481",8.80344111695415,22.53088316,41.16709676,"Fluvisol"
"P6484",12.9912822586159,22.60441141,41.19316405,"Complex of Cambisol and Regosol"
