"id","pH","X","Y","soil"
"P3337",5.28932247793766,21.77610984,40.98183589,"Complex of Mollic and Umbric Leptosol"
"P3338",4.86998827065847,21.77178419,40.98896119,"Complex of Mollic and Umbric Leptosol"
"P3339",5.06744632928322,21.74987365,41.00930489,"Cambisol"
"P3340",4.81794785554776,21.76152465,40.99695417,"Cambisol"
"P3342",5.10740218775544,21.78793332,40.99377789,"Cambisol"
"P3344",5.5,21.74899683,41.03894719,"Complex of Regosol and Vertisol"
"P3348",6.7,21.74243052,41.07271453,"Complex of Mollic and Umbric Leptosol"
"P3349",6.2,21.77016874,41.07679197,"Complex of Regosol and Vertisol"
"P3350",5.83834598355471,21.79553074,41.0671011,"Complex of Mollic and Umbric Leptosol"
"P3352",6.95108848314607,21.72855369,41.0844109,"Complex of Vertisol, Regosol and Leptosol"
"P3354",6.6,21.80185338,41.12424044,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3355",7.1,21.78713412,41.13920949,"Complex of Rendzic Leptosol and Leptosol"
"P3358",7.26616471764999,21.81165477,41.14938624,"Complex of Vertisol, Regosol and Leptosol"
"P3359",7.2,21.81340555,41.15705527,"Complex of Vertisol, Regosol and Leptosol"
"P3361",7.70188851459089,21.81422151,41.16907133,NA
"P3362",6.5,21.82600838,41.17483171,"Complex of Mollic and Umbric Leptosol and Regosol"
"P3363",6.40629171723301,21.79168151,41.20529384,"Chromic Luvisol on hard limestones"
"P3364",6.7983437669521,21.80958724,41.20499825,"Vertisol"
"P3368",7.5,21.81264527,41.23820526,"Complex of Chromic Luvisol on saprolite and Regosol"
"P3369",5.7,21.60805214,41.16104193,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3370",6.1990110669733,21.70568732,41.07300845,"Complex of Mollic and Umbric Leptosol"
"P3371",6.62586770181971,21.67091948,41.19258008,"Complex of Chromic Luvisol on saprolite and Regosol"
"P3373",5.97982259052406,21.34697231,41.25930775,"Mollic Fluvisol"
"P3379",6.46706276753048,21.36474935,41.24999559,"Gleysol"
"P3380",6.53031586382733,21.35989911,41.24240155,"Mollic Fluvisol"
"P3381",5.95721988711564,21.3649239,41.24062074,"Mollic Fluvisol"
"P3383",5.91142141609951,21.38430902,41.24443887,"Mollic Fluvisol"
"P3387",5.95896211244502,21.38377746,41.24127085,"Mollic Fluvisol"
"P3396",6.38403692702959,21.39932931,41.23451818,"Mollic Fluvisol"
"P3398",6.2132936533725,21.45752835,41.24092037,"Fluvisol"
"P3402",6.50143208053494,21.40533845,41.2340109,"Fluvisol"
"P3403",5.88416381089827,21.41660793,41.22407407,"Fluvisol"
"P3404",6.16207767696232,21.41076443,41.22039396,"Fluvisol"
"P3410",6.3910439705631,21.42340544,41.216521,"Fluvisol"
"P3418",5.81541258080728,21.44179206,41.20366465,"Planosol"
"P3425",6.6,21.43872257,41.19039379,"Fluvisol"
"P3426",6.63729975617232,21.43818582,41.19392585,"Fluvisol"
"P3429",6.7113338034703,21.43937131,41.21075195,"Mollic Vertic Gleysol"
"P3435",6.86286192091619,21.45436096,41.22112171,"Mollic Fluvisol"
"P3437",6.19096336850473,21.45668803,41.22646154,"Fluvisol"
"P3445",6.88959697385802,21.45377385,41.21727884,"Complex of Solonchak and Solonetz"
"P3448",5.9100303111659,21.46238456,41.20714084,"Complex of Solonchak and Solonetz"
"P3460",6.30427523547585,21.4998254,41.1944853,"Fluvisol"
"P3463",5.69345491230637,21.48458458,41.19545996,"Fluvisol"
"P3474",5.99504131841679,21.42740846,41.1792429,"Fluvisol"
"P3475",6.28197708574342,21.44605905,41.18761903,"Mollic Fluvisol"
"P3498",5.78281294037463,21.44536657,41.15402335,"Gleysol"
"P3502",6.38129270230875,21.45324292,41.14722971,"Mollic Fluvisol"
"P3504",5.70114031762694,21.46206594,41.15674018,"Mollic Fluvisol"
"P3505",6.20095914124467,21.4643936,41.1624041,"Mollic Fluvisol"
"P3508",6.30777582370136,21.48280149,41.16208527,"Fluvisol"
"P3514",6.22523877520633,21.46752355,41.17693482,"Albic Luvisol"
"P3522",5.90793872933382,21.45646601,41.18422834,"Fluvisol"
"P3523",7.11240587980692,21.46416295,41.18881722,"Fluvisol"
"P3526",6.10101550162391,21.49043024,41.17840646,"Fluvisol"
"P3529",6.75620027710081,21.51078899,41.18317175,"Mollic Fluvisol"
"P3539",6.01411041322605,21.50331628,41.15527058,"Fluvisol"
"P3546",6.19978969071979,21.48671342,41.13517023,"Fluvisol"
"P3548",6.87901259541967,21.4946577,41.12242999,"Mollic Fluvisol"
"P3552",6.49932406949621,21.47556239,41.13320863,"Mollic Fluvisol"
"P3554",7.02259630472994,21.46498578,41.14503066,"Mollic Fluvisol"
"P3563",5.81064714307651,21.48355156,41.11009489,"Fluvisol"
"P3567",5.58423190089479,21.46910233,41.10582309,"Mollic Vertic Gleysol"
"P3572",5.63498941072055,21.44369142,41.1458981,"Mollic Fluvisol"
"P3573",6.56414214066974,21.4453682,41.13841728,"Mollic Fluvisol"
"P3578",6.37700610767317,21.44843344,41.13374968,"Mollic Fluvisol"
"P3579",6.26996220229734,21.45810284,41.13001048,"Mollic Fluvisol"
"P3581",7.1086258222176,21.44825441,41.12319622,"Mollic Fluvisol"
"P3585",6.90055974885086,21.4510806,41.09939323,"Mollic Fluvisol"
"P3590",5.92688185569299,21.4383578,41.13388752,"Fluvisol"
"P3592",6.73535808105909,21.4475963,41.10520623,"Mollic Fluvisol"
"P3600",5.87088279462243,21.41394728,41.1444329,"Fluvisol"
"P3606",7.3004786036036,21.40476662,41.16059389,"Mollic Fluvisol"
"P3607",5.93395059302286,21.40562528,41.14718209,"Mollic Fluvisol"
"P3611",8.97751054620119,21.40067343,41.14589366,"Mollic Fluvisol"
"P3612",6.1770936032013,21.40560018,41.12570466,"Mollic Fluvisol"
"P3613",5.89950732000091,21.4109617,41.127982,"Mollic Fluvisol"
"P3620",5.77240228329163,21.41138888,41.09911854,"Fluvisol"
"P3621",6.05388415430344,21.41572032,41.09694171,"Fluvisol"
"P3628",6.20914802010308,21.41899847,41.09952337,"Mollic Fluvisol"
"P3634",5.47991103470955,21.42830408,41.080605,"Gleysol"
"P3635",6.12846977699531,21.43338763,41.07905509,"Gleysol"
"P3641",5.65605196667577,21.43070982,41.05533602,"Gleysol"
"P3642",5.60649359903108,21.41981824,41.05063037,"Gleysol"
"P3650",6.01004322856321,21.43023162,41.02027078,"Gleysol"
"P3651",6.2635972416345,21.44253563,41.03055341,"Gleysol"
"P3652",6.346844150156,21.45110877,41.03387018,"Gleysol"
"P3654",6.43518041237113,21.46050151,41.03008679,"Gleysol"
"P3656",5.93788009730491,21.45789316,41.02092967,"Gleysol"
"P3660",5.78809809294821,21.44764446,41.01227969,"Gleysol"
"P3661",5.93967179561989,21.44791481,41.02059965,"Gleysol"
"P3663",5.53045914876166,21.44138046,40.99824634,"Gleysol"
"P3665",6.22241726708565,21.4415561,40.98715993,"Gleysol"
"P3672",6.64846994816511,21.47830973,41.09820278,"Chromic Luvisol on saprolite"
"P3678",6.10250755611885,21.45848565,41.07376188,"Chromic Luvisol on saprolite"
"P3681",6.49736989472991,21.47037222,41.06686991,"Chromic Luvisol on saprolite"
"P3687",5.77562943554117,21.47890676,41.05582121,"Fluvisol"
"P3689",6.41606226450708,21.46170252,41.0504972,"Mollic Fluvisol"
"P3694",5.66111770393811,21.44514679,41.00683206,"Gleysol"
"P3697",5.2728777258567,21.45901816,40.99114419,"Gleysol"
"P3703",6,21.46059779,40.9824476,"Fluvisol"
"P3704",6.785077112367,21.47139041,40.97109309,"Fluvisol"
"P3706",7.1,21.47394524,40.96781361,"Fluvisol"
"P3708",6.50567985906741,21.46043703,40.96445527,"Fluvisol"
"P3712",5.14438663784418,21.45317895,40.97325538,"Mollic Fluvisol"
"P3720",6.88017496002192,21.42298069,40.99830631,"Mollic Fluvisol"
"P3721",5.74690980877695,21.41691295,41.02004055,"Mollic Fluvisol"
"P3725",6.5937178949427,21.40705153,41.03864497,"Fluvisol"
"P3732",6.34439448877615,21.40448419,41.06805657,"Mollic Fluvisol"
"P3734",5.67752259036145,21.41871789,41.06282765,"Mollic Fluvisol"
"P3735",5.59693263806275,21.42447316,41.0623023,"Mollic Fluvisol"
"P3742",6.22297381675894,21.40044975,41.00317769,"Fluvisol"
"P3746",6.6510101010101,21.40164249,40.99992257,"Fluvisol"
"P3749",6.07015989450026,21.39843152,40.98189574,"Fluvisol"
"P3750",6.1048017801013,21.41473764,40.98600777,"Fluvisol"
"P3758",5.54888957801433,21.405432,40.95101844,"Planosol"
"P3759",5.52689732142857,21.400568,40.94807261,"Planosol"
"P3762",6.17338444379187,21.42103855,40.96767676,"Mollic Fluvisol"
"P3764",6.72104043167655,21.41984729,40.9559289,"Mollic Fluvisol"
"P3767",6.47124258829595,21.44753248,40.95704951,"Mollic Fluvisol"
"P3768",6.27598174214606,21.44220365,40.95421532,"Mollic Fluvisol"
"P3774",6.25103427637176,21.43292574,40.93408711,"Fluvisol"
"P3778",5.89777256764548,21.40772564,40.92031038,"Fluvisol"
"P3779",6.60733783983452,21.40843128,40.926936,"Fluvisol"
"P3783",5.70837976853836,21.42186802,40.94680792,"Fluvisol"
"P3787",5.91727850769339,21.40723473,40.93510828,"Fluvisol"
"P3789",6.39752604995627,21.44549309,41.05822457,"Fluvisol"
"P3802",5.89996798062763,21.34975871,41.12152917,"Mollic Fluvisol"
"P3805",5.42866325692749,21.38856764,41.12130575,"Fluvisol"
"P3810",5.57038464330298,21.39662482,41.10861687,"Fluvisol"
"P3812",8.54660252386281,21.37080769,41.11632133,"Fluvisol"
"P3815",6.59326083595993,21.29519952,41.12822872,"Fluvisol"
"P3818",6.5149096023099,21.31490414,41.11945943,"Fluvisol"
"P3821",5.67899111938745,21.34875409,41.11396777,"Fluvisol"
"P3824",5.88131542579493,21.36049712,41.10570979,"Fluvisol"
"P3825",6.85598686924914,21.37681625,41.102983,"Fluvisol"
"P3828",6.50817856537034,21.39839987,41.10287437,"Fluvisol"
"P3830",6.9827008350339,21.35575505,41.10063653,"Fluvisol"
"P3839",6.29913922019227,21.38894969,41.08111378,"Mollic Vertic Gleysol"
"P3841",6.08695397969078,21.37953469,41.07472436,"Albic Luvisol"
"P3843",6.59143837368885,21.37012622,41.08190521,"Fluvisol"
"P3844",6.16284176916519,21.36397982,41.08311349,"Fluvisol"
"P3849",6.11684041270604,21.38928511,41.06130987,"Fluvisol"
"P3850",6.27708393264649,21.37756486,41.05490101,"Planosol"
"P3852",5.69959072704467,21.37016056,41.06681213,"Mollic Fluvisol"
"P3854",6.09907888937284,21.35672773,41.06256794,"Fluvisol"
"P3857",5.87995399122444,21.35664348,41.07340165,"Fluvisol"
"P3859",6.69685305579862,21.34682671,41.07806037,"Fluvisol"
"P3864",6.48718421772243,21.35359284,41.09703205,"Mollic Fluvisol"
"P3869",6.00872369592694,21.3221052,41.10901139,"Fluvisol"
"P3872",6.09490338842187,21.32480965,41.11660427,"Fluvisol"
"P3875",6.50159563331428,21.3574908,41.04748155,"Fluvisol"
"P3879",6.3282900857592,21.36731774,41.03918369,"Fluvisol"
"P3883",6.60088787170133,21.39044335,41.03786493,"Fluvisol"
"P3885",6.37899084982418,21.393928,41.04382365,"Fluvisol"
"P3890",5.98174694189602,21.39789774,41.01961246,"Fluvisol"
"P3895",6.27132978826402,21.37954193,41.01180361,"Fluvisol"
"P3911",5.60398928928208,21.37469835,40.95005975,"Fluvisol"
"P3919",6.32495840266223,21.38277757,40.9196034,"Fluvisol"
"P3920",5.89975088967971,21.38191138,40.91556276,"Fluvisol"
"P3929",5.86197447655591,21.39875694,40.92540288,"Fluvisol"
"P3930",5.7,21.39668671,40.92866104,"Fluvisol"
"P3932",6.20579148860399,21.38712384,40.95028887,"Fluvisol"
"P3942",6.2525038493841,21.39311243,40.96867591,"Fluvisol"
"P3949",5.9806437809256,21.40542863,41.16747154,"Fluvisol"
"P3950",5.71810031185031,21.46770082,41.00047496,"Gleysol"
"P3974",6.1,21.52646816,41.11226616,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3975",6.8,21.52769683,41.10213861,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3978",6,21.55004067,41.08191628,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3979",5.2,21.56199993,41.06914307,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3980",5.8,21.55123235,41.04932929,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3981",6.1,21.5478339,41.03255948,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3984",6.6,21.56854694,40.99616736,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3985",5.5,21.5493004,40.99292866,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3986",6.5,21.55731481,40.97783307,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3987",6.5,21.55783733,40.96227808,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P3990",8.1198828125,21.5711094,40.93358457,"Fluvisol"
"P3991",6.38920547385621,21.53765651,40.92312786,"Chromic Luvisol on saprolite"
"P3992",7.60225008662509,21.54837595,40.9214744,"Chromic Luvisol on saprolite"
"P3993",6.4,21.57457501,40.90184077,"Complex of Chromic Luvisol on saprolite and Regosol"
"P3994",6.89437217643082,21.57317362,40.89074385,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4001",8.05197812819806,22.01806122,41.4782327,"Vertisol"
"P4002",8.01579227810951,22.09011982,41.49122317,"Populated Site"
"P4008",7.79894589630697,22.08951112,41.43414,"Complex of Humic Calcaric Regosol and Regosol"
"P4013",7.91098484848485,22.17538207,41.44120067,"Complex of Humic Calcaric Regosol, Regosol and Vertisol"
"P4014",8.10012849674635,22.17511865,41.42659794,"Complex of Humic Calcaric Regosol, Regosol and Vertisol"
"P4016",6.3,22.10051615,41.39002058,"Regosol"
"P4025",7.40037736466278,22.12805275,41.33044891,"Regosol"
"P4027",6.29769207086017,22.10388463,41.31554625,"Complex of Regosol and Vertisol"
"P4029",7.8,22.1015197,41.29070665,"Complex of Regosol and Leptosol"
"P4031",6.79969606913512,22.1291502,41.29090717,"Vertisol"
"P4032",7.47476255696595,22.15095375,41.2985344,"Vertisol"
"P4033",5.97043987264509,22.17249218,41.29041081,"Vertisol"
"P4035",7.7,22.10287692,41.26637158,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P4038",5.15878232725436,22.18547043,41.27131377,"Vertisol"
"P4044",6.12108526248084,22.2553592,41.29905489,"Cambisol"
"P4046",5.20820993129879,22.27643447,41.31376193,"Cambisol"
"P4052",6.35831936416185,22.24711562,41.34955287,"Cambisol"
"P4053",6.3,22.24590849,41.36082177,"Cambisol"
"P4054",6.56038831024371,22.26974567,41.36109248,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P4055",5.9,22.29519957,41.34704969,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P4059",6.78276986951364,22.23444326,41.38087262,"Fluvisol"
"P4060",7.88221433393095,22.24673443,41.39969479,"Vertisol"
"P4061",7.79751756538585,22.2323942,41.39898486,"Fluvisol"
"P4062",7.90044540506585,22.21736792,41.40443054,"Complex of Humic Calcaric Regosol, Regosol and Vertisol"
"P4063",7.7,22.29107168,41.38788702,"Complex of Humic Calcaric Regosol and Regosol"
"P4064",8.09269202704563,22.19784521,41.4074539,"Complex of Humic Calcaric Regosol, Regosol and Vertisol"
"P4065",6.25389756639757,22.32193423,41.36379143,"Complex of Cambisol, Mollic and Umbric Leptosol and Regosol"
"P4071",6.9,22.27059539,41.42500672,"Complex of Mollic and Umbric Leptosol, Regosol and Leptosol"
"P4072",8.2,22.25040505,41.43956319,NA
"P4073",8.08259207240949,22.23759412,41.44486133,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Vertisol"
"P4074",7.75001680851438,22.23012779,41.45506251,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Vertisol"
"P4077",8.00055919542798,22.23477588,41.47041942,"Complex of Humic Calcaric Regosol and Regosol"
"P4078",7.90373440249383,22.18841948,41.47298779,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Vertisol"
"P4080",7.70230080438422,22.24568741,41.47693806,"Complex of Humic Calcaric Regosol and Regosol"
"P4083",6.68784114971375,22.25548211,41.48627725,"Complex of Cambisol and Regosol"
"P4085",7.71750640957878,21.83899075,41.72871382,NA
"P4086",6.33186963543842,21.87753606,41.73204561,"Chromic Luvisol on saprolite"
"P4092",6.8,21.9356237,41.74476043,"Regosol"
"P4098",8.11983477979603,22.01890246,41.72701618,"Fluvisol"
"P4099",8.3,22.04138403,41.73029924,"Regosol"
"P4102",7.91829361321549,22.04871682,41.70150016,"Complex of Humic Calcaric Regosol and Regosol"
"P4103",8.00081959355828,22.0730349,41.68921901,"Complex of Humic Calcaric Regosol and Regosol"
"P4105",7.12670604821403,22.06938903,41.53194704,"Aric Anthrosol"
"P4108",7.87907738714375,22.00957839,41.53724208,"Aric Anthrosol"
"P4110",8.3,21.98849113,41.56905797,"Regosol"
"P4113",8.09535837259877,22.01993546,41.51299163,"Complex of Humic Calcaric Regosol and Regosol"
"P4115",7.89898907976804,22.06334354,41.51548889,"Aric Anthrosol"
"P4116",8.11270571413155,21.97059326,41.50998793,"Complex of Humic Calcaric Regosol and Regosol"
"P4122",8.09335573379579,21.90199194,41.52843847,NA
"P4126",8.10138888888889,21.86682933,41.53075293,"Complex of Humic Calcaric Regosol, Regosol and Leptosol"
"P4130",8.4,21.8963406,41.58342804,"Complex of Humic Calcaric Regosol and Regosol"
"P4134",8.4,21.88628012,41.5984534,"Complex of Humic Calcaric Regosol and Regosol"
"P4135",7.1097195835474,21.88660279,41.61676588,"Complex of Humic Calcaric Regosol and Regosol"
"P4138",8.2,21.97567035,41.60230373,"Regosol"
"P4139",8.20370141671263,21.94513172,41.62232349,"Fluvisol"
"P4146",8.07882182093795,21.92301748,41.67040628,"Complex of Chernozem and Humic Calcaric Regosol"
"P4148",8.3,21.96597016,41.67818416,"Complex of Regosol and Leptosol"
"P4154",7.6041738014669,21.85128054,41.66535033,"Regosol"
"P4156",6.23699550581235,21.84825304,41.69176435,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4158",7.88349744212,21.84891002,41.63114229,"Complex of Humic Calcaric Regosol and Regosol"
"P4173",7.71035143422146,22.10991191,41.74500976,"Complex of Humic Calcaric Regosol and Regosol"
"P4177",8.29889322916667,22.2259203,41.74183156,"Regosol"
"P4179",8.57381920102077,22.11181455,41.72706412,"Fluvisol"
"P4182",7.6404665587918,22.14065618,41.72948265,"Regosol"
"P4183",7.0875038202537,22.15082584,41.72615776,"Chromic Luvisol on saprolite"
"P4184",7.99665557657754,22.17531469,41.72513551,"Fluvisol"
"P4188",7.2,22.22132186,41.70725069,"Regosol"
"P4189",7.6,22.18362722,41.70981517,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4190",7.61999902265331,22.18427291,41.69458247,"Aric Anthrosol"
"P4191",6.80572537645271,22.19717775,41.68304945,"Vertisol"
"P4193",6.5,22.22973675,41.67339532,"Complex of Mollic and Umbric Leptosol"
"P4194",7.15805039651745,22.13341509,41.69431199,NA
"P4199",8.155704474512,22.15886984,41.65672662,NA
"P4204",7.27773337595908,22.2381932,41.60577272,"Complex of Chromic Luvisol on saprolite, Humic Calcaric Regosol and Regosol"
"P4205",8.29919533884009,22.16320916,41.64032205,NA
"P4206",6.91127022653722,22.18282678,41.63463824,"Complex of Cambisol and Regosol"
"P4207",8.19928011510621,22.12992361,41.61419946,"Complex of Humic Calcaric Regosol and Regosol"
"P4208",7.47486487287327,22.23391282,41.58197533,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4212",8.20117706143635,22.18176297,41.557293,NA
"P4217",6.60120635459171,22.20430134,41.53538556,"Complex of Humic Calcaric Regosol and Regosol"
"P4220",8.6,22.16058649,41.55228616,"Regosol"
"P4225",8.69791875876844,22.09785699,41.62089426,"Complex of Humic Calcaric Regosol and Regosol"
"P4229",6.30821322385044,22.10683265,41.6573566,"Complex of Humic Calcaric Regosol and Regosol"
"P4230",8.3,22.0901667,41.67083319,"Complex of Humic Calcaric Regosol and Regosol"
"P4233",6.69237209940847,22.22682165,41.66218023,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4247",5.45228837258031,22.37925274,41.72615482,"Complex of Cambisol and Regosol"
"P4254",7.00435350316413,22.44814511,41.71376395,"Cambisol"
"P4256",5.85764046155505,22.49127775,41.7300497,"Complex of Mollic and Umbric Leptosol"
"P4263",7.3,22.49307577,41.6618027,"Regosol"
"P4300",6.21853511403121,22.42108787,41.52325796,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4316",7.1,22.36164401,41.58763775,"Complex of Regosol and Leptosol"
"P4327",6.67127614828791,22.34657243,41.6322602,"Fluvisol"
"P4361",6.8,22.70551885,41.69322317,"Complex of Mollic and Umbric Leptosol"
"P4380",5.59723756906077,22.80988575,41.57782541,"Cambisol"
"P4384",5.1,22.77501657,41.60590353,"Cambisol"
"P4409",6.4,22.57335896,41.59581197,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4414",8,22.52062972,41.52220072,NA
"P4422",7.12556186834369,22.55759702,41.50891981,"Complex of Chromic Luvisol on saprolite and Regosol"
"P4424",7.98074175981782,22.04558265,41.4950134,"Complex of Humic Calcaric Regosol and Regosol"
"P4425",8.00425152967626,22.04489491,41.47606508,"Complex of Humic Calcaric Regosol and Regosol"
"P4427",7.66738766654221,22.06074063,41.45876633,"Aric Anthrosol"
"P4429",7.92761642092995,22.03397356,41.43901983,"Complex of Humic Calcaric Regosol and Regosol"
"P4431",8.01973887070609,22.00368962,41.41900058,"Complex of Humic Calcaric Regosol and Regosol"
"P4433",7.2,22.00971115,41.40151484,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4434",7.51502719753909,22.03695865,41.40477531,"Complex of Humic Calcaric Regosol and Regosol"
"P4435",6.3,22.0610378,41.39176913,"Regosol"
"P4439",6.4,22.03859093,41.37282994,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4440",6.2,22.05432211,41.37354232,"Complex of Regosol and Vertisol"
"P4441",8.29413713892989,22.00205246,41.36149279,"Aric Anthrosol"
"P4443",8.22252066115702,22.01524335,41.35199421,NA
"P4444",5.9,22.03290184,41.34719962,"Complex of Regosol and Vertisol"
"P4445",6.14143801755036,22.06083001,41.34808016,"Complex of Regosol and Vertisol"
"P4447",6.4,22.0350138,41.32964835,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4449",5.99546191057398,22.06509439,41.30103581,"Albic Luvisol"
"P4450",6.2,22.04414733,41.29563573,"Complex of Regosol and Vertisol"
"P4453",5.95043886198547,22.03175824,41.27471211,"Complex of Regosol and Vertisol"
"P4454",5.2294188916952,22.06064605,41.28222076,"Albic Luvisol"
"P4456",6.50277777777778,22.03472606,41.25629749,"Complex of Regosol and Vertisol"
"P4457",6.4,22.02314013,41.26247034,"Complex of Mollic and Umbric Leptosol and Regosol"
"P4463",6.55728562880435,22.45855581,41.6197915,"Fluvisol"
"P4464",6.56646062271062,22.44962251,41.61310636,"Fluvisol"
"P4465",7.78652068843728,22.43657672,41.61347725,"Populated Site"
"P4469",7.7,22.46475668,41.63185926,"Populated Site"
"P4470",7.78903470849802,22.47157536,41.63088074,"Fluvisol"
"P4472",7.32883309310772,22.4722559,41.6191216,"Fluvisol"
"P4475",7.89957509551568,22.49912033,41.61489355,"Fluvisol"
"P4476",8.00054543963254,22.48751812,41.60603112,"Fluvisol"
"P4477",7.80382222189926,22.5027465,41.59743214,"Fluvisol"
"P4478",6.57689413939668,22.51322454,41.60950433,"Fluvisol"
"P4482",8.47039465008104,22.51525967,41.60111265,"Complex of Solonchak and Solonetz"
"P4483",7.56831591152606,22.51243004,41.5955223,"Fluvisol"
"P4484",6.52308859223301,22.50315726,41.58670277,"Fluvisol"
"P4486",5.9306422865281,22.54961701,41.59313611,"Fluvisol"
"P4487",6.42563713592233,22.54986304,41.5853712,"Fluvisol"
"P4489",6.47008990477519,22.48903805,41.59126258,"Fluvisol"
"P4492",6.79966214903851,22.52717436,41.57477079,"Fluvisol"
"P4494",6.45968055954711,22.56708572,41.58193221,"Fluvisol"
"P4495",6.3828277084215,22.57043654,41.56332886,"Fluvisol"
"P4499",7.1617477287915,22.59731643,41.54778644,"Chromic Luvisol on saprolite"
"P4501",6.07878959948624,22.60189918,41.5392137,"Fluvisol"
"P4504",4.68587316879883,22.62113026,41.5294627,"Chromic Luvisol on saprolite"
"P4506",6.89989202235772,22.46712905,41.60415918,"Fluvisol"
"P4533",6.3,21.3270949,41.27685375,"Fluvisol"
"P4536",6.98172433035714,22.5735654,41.17796649,"Fluvisol"
"P4541",7.15577844774273,20.83021739,41.11775651,"Fluvisol"
"P4542",5.19213664071787,22.25242535,42.35040679,"Complex of Mollic and Umbric Leptosol"
"P4543",4.82102941565008,22.24534276,42.31133803,"Complex of Mollic and Umbric Leptosol"
"P4544",5.30004181554018,22.24059016,42.3065188,"Complex of Mollic and Umbric Leptosol"
"P4545",5.10493340056404,22.21404934,42.25398962,"Complex of Mollic and Umbric Leptosol"
"P4547",5.10944254085398,22.15878277,42.25181536,"Complex of Mollic and Umbric Leptosol"
"P4548",5,22.48479751,42.14837304,"Complex of Mollic and Umbric Leptosol"
"P4549",5.2,22.43326663,42.17508425,"Complex of Mollic and Umbric Leptosol"
"P4550",5.3,22.43505564,42.15784743,"Complex of Mollic and Umbric Leptosol"
"P4552",7.11595291410089,20.46833807,41.55664409,"Chromic Luvisol on saprolite"
"P4566",7.29286803135888,20.49825299,41.54675641,"Fluvisol"
"P4567",7.51213972431078,20.50317613,41.55344118,"Fluvisol"
"P4573",7.40699191954424,20.48270959,41.54188809,"Fluvisol"
"P4575",7.47374725802029,20.48475571,41.53476563,"Chromic Luvisol on saprolite"
"P4578",6.60295049778388,20.49654363,41.52451655,"Chromic Luvisol on saprolite"
"P4581",5.9091852310231,20.51199582,41.520378,"Chromic Luvisol on saprolite"
"P4584",6.32651815181518,20.4888149,41.51236222,"Chromic Luvisol on saprolite"
"P4585",6,20.49528939,41.51167945,"Chromic Luvisol on saprolite"
"P4586",6.09150498891353,20.5011166,41.51258733,"Chromic Luvisol on saprolite"
"P4588",6.09431594768635,20.49665593,41.50693098,"Chromic Luvisol on saprolite"
"P4591",6.44001798561151,20.48441843,41.50177113,"Chromic Luvisol on saprolite"
"P4594",6.53570338283828,20.50911133,41.50729097,"Chromic Luvisol on saprolite"
"P4595",6.68479249011858,20.5226358,41.51542508,"Populated Site"
"P4597",5.71733292079208,20.48281819,41.51320886,"Complex of Regosol and Fluvisol"
"P4602",7.06939655172414,20.50064905,41.53289074,"Fluvisol"
"P4604",6.99576385270106,20.50295439,41.54326504,"Fluvisol"
"P4608",7.72743910882711,20.51254787,41.54739419,"Fluvisol"
"P4611",6.6,20.51080617,41.53515854,"Fluvisol"
"P4614",6.27697712418301,20.65576937,41.23997306,"Fluvisol"
"P4626",6.30203193786859,20.66544932,41.25076267,"Fluvisol"
"P4628",6.3449095449345,20.71569226,41.20741197,"Fluvisol"
"P4644",6.1199573325563,20.74077453,41.23316281,"Fluvisol"
"P4652",6.14855889724311,20.76063918,41.24867659,"Fluvisol"
"P4653",5.81201639237535,20.68891588,41.25408831,"Fluvisol"
"P4666",6.9,22.24518068,41.99695681,"Complex of Regosol and Leptosol"
"P4670",8,22.28038944,41.96142795,"Complex of Regosol and Vertisol"
"P4671",7.80604385145402,22.26505751,41.9571951,"Complex of Regosol and Vertisol"
"P4681",8.18670048241705,22.2713645,41.83377277,"Fluvisol"
