LabID,STATE,MUNICIPALITY,p_bray,k,ca,stratum,x,y
1147,JALISCO,Totatiche,0,1,2.6,29,-103.5252220239286,21.850396392478412
1148,ZACATECAS,Atolinga,0,0.5,4.1,29,-103.37026263742077,21.850396392478412
1150,ZACATECAS,Tabasco,2.1,1.7,46.9,3,-102.98174127704598,21.854887968899025
1152,AGUASCALIENTES,Jesus María,15.7,1,7.2,16,-102.51461732931216,21.85713375710933
1154,AGUASCALIENTES,El Llano,15.2,1,3.8,16,-102.1260959689374,21.85713375710933
1156,JALISCO,Ojuelos de Jalisco,139.6,1.9,9.7,16,-101.5803694338445,21.85713375710933
1157,ZACATECAS,Pinos,25.9,2.1,6.6,16,-101.5040126346957,21.85713375710933
1158,SAN LUIS POTOSI,Villa de Arriaga,40.9,2.3,2.6,16,-101.42541004733664,21.85713375710933
1159,SAN LUIS POTOSI,Villa de Reyes,4,0.7,5.4,16,-101.11324548611069,21.854887968899025
1160,SAN LUIS POTOSI,Rioverde,18.9,1.2,85,22,-100.02628399234544,21.843659027847497
1161,SAN LUIS POTOSI,Rayon,4.2,1.4,70.4,30,-99.6355168437604,21.83916745142688
1162,SAN LUIS POTOSI,Rayon,8.4,0.7,44,30,-99.5591600446116,21.836921663216575
1164,SAN LUIS POTOSI,Ciudad Valles,3.1,1.1,43.6,12,-98.85847412301086,21.82569272216504
1166,Nayarit,Santiago Ixcuintla,15,1.5,12.7,21,-105.07930746542768,21.75382749943524
1170,ZACATECAS,Atolinga,4,0.8,3.8,29,-103.44661943656956,21.778531169748607
1171,ZACATECAS,Huanusco,4.2,1.1,34.2,3,-102.97949548883572,21.780776957958913
1172,AGUASCALIENTES,Aguascalientes,26.3,0.6,1.5,16,-102.1260959689374,21.78526853437953
1173,JALISCO,Ojuelos de Jalisco,10.1,1.2,3.7,16,-101.8139314077114,21.78526853437953
1174,GUANAJUATO,Ocampo,9,2.1,5.9,16,-101.5040126346957,21.78302274616922
1175,GUANAJUATO,Ocampo,10,1.5,1.3,16,-101.42541004733664,21.78302274616922
1176,GUANAJUATO,San Felipe,15,1.4,6,16,-101.34680745997758,21.78302274616922
1179,SAN LUIS POTOSI,Tanlajas,6.3,0.7,56.3,12,-98.78211732386204,21.75158171122493
1181,VERACRUZ,El Higo,10.1,1,60.8,18,-98.47219855084634,21.74484434659401
1182,VERACRUZ,El Higo,6.1,1.2,69.9,18,-98.39359596348729,21.742598558383705
1185,Nayarit,Santiago Ixcuintla,38,5.1,17.5,17,-105.38698045023314,21.675224912074512
1186,Nayarit,San Blas,24,2.7,25.1,17,-105.31062365108434,21.677470700284815
1189,ZACATECAS,Tepechitlan,30.2,2.5,8.4,16,-103.36801684921048,21.7066659470188
1190,ZACATECAS,Tlaltenango de Sanchez Roman,10.1,1.1,5.2,16,-103.2916600500617,21.7066659470188
1192,ZACATECAS,Jalpa,21,2.7,25.2,3,-102.97949548883572,21.70891173522911
1194,JALISCO,Lagos de Moreno,9.1,1.1,3.2,16,-101.96889079421928,21.711157523439415
1197,SAN LUIS POTOSI,Rioverde,4.2,1.7,79.6,30,-99.87132460583756,21.697682794177577
1198,SAN LUIS POTOSI,Lagunillas,8.4,0.9,65,30,-99.56140583282186,21.693191217756965
1199,SAN LUIS POTOSI,Santa Catarina,0,0.5,78.5,12,-99.406446446314,21.69094542954666
1200,SAN LUIS POTOSI,Tanlajas,3.1,0.5,46,10,-98.86296569943136,21.679716488495124
1201,SAN LUIS POTOSI,Tanlajas,10.5,0.4,54,12,-98.78436311207231,21.677470700284815
1203,VERACRUZ,El Higo,14.2,0.8,64.3,18,-98.5508011382054,21.67297912386421
1208,Nayarit,San Blas,26.9,0.6,15.6,21,-105.15341847636624,21.60785126576532
1212,ZACATECAS,Jalpa,8.4,1.1,20.8,29,-102.90089290147668,21.637046512499303
1213,JALISCO,Villa Hidalgo,15.2,1.4,3.7,16,-102.59097412846096,21.63929230070961
1215,JALISCO,Lagos de Moreno,1,0.8,3.6,16,-101.96889079421928,21.63929230070961
1216,GUANAJUATO,Ocampo,34.9,7.9,5.3,16,-101.42541004733664,21.63929230070961
1217,SAN LUIS POTOSI,Santa Maria del Rio,37.9,0.8,14.6,14,-100.65061311479737,21.63255493607869
1218,SAN LUIS POTOSÍ,San Ciro de Acosta,8.4,0.8,48.8,30,-99.87357039404785,21.625817571447772
1219,SAN LUIS POTOSI,Lagunillas,3.1,1.9,53.9,22,-99.71861100753998,21.623571783237463
1220,SAN LUIS POTOSI,Lagunillas,5.2,0.6,53.7,30,-99.56365162103212,21.619080206816857
1222,SAN LUIS POTOSI,Tanquian de Escobedo,2,0.4,0,10,-98.70800631292352,21.603359689344707
1223,SAN LUIS POTOSI,Tanquian de Escobedo,0,0.6,0,10,-98.63164951377472,21.603359689344707
1230,Nayarit,Tepic,7,2.6,7.2,15,-104.99621330164813,21.538231831245824
1232,ZACATECAS,Teul de Gonzalez Ortega,0,0.9,6,16,-103.44437364835927,21.56068971334889
1233,ZACATECAS,Nochistlan de Mej!a,31.3,0.6,54.3,29,-102.82453610232788,21.565181289769495
1234,JALISCO,Teocaltiche,7.1,1.9,3,14,-102.66733092760975,21.565181289769495
1235,JALISCO,Villa Hidalgo,22.2,0.8,4,14,-102.59097412846096,21.565181289769495
1236,GUANAJUATO,Ocampo,30.9,1.3,4.2,16,-101.42541004733664,21.565181289769495
1237,GUANAJUATO,San Felipe,19.9,1.1,4.5,16,-101.34905324818784,21.565181289769495
1243,VERACRUZ,Tempoal,4,0.6,0,18,-98.40033332811808,21.524757101983983
1244,VERACRUZ,Tempoal,64.4,0.6,0,18,-98.321730740759,21.522511313773677
1248,Nayarit,Tepic,6,1,10.5,21,-105.07257010079692,21.46412082030571
1249,Nayarit,Tepic,7,1,11.4,23,-104.83900812693,21.468612396726325
1252,ZACATECAS,Benito Juarez,26.4,1.1,6.5,29,-103.59933303486714,21.486578702408774
1253,ZACATECAS,Teul de Gonzalez Ortega,25.2,0.5,2.5,16,-103.44437364835927,21.486578702408774
1255,ZACATECAS,Apulco,34.3,1.1,2.9,14,-102.66733092760975,21.493316067039693
1256,JALISCO,Teocaltiche,7.1,1.5,8.5,14,-102.5123715411019,21.493316067039693
1257,JALISCO,Teocaltiche,3.1,1.4,30.2,16,-102.4360147419531,21.493316067039693
1258,JALISCO,Encarnacion de Diaz,47.5,1.8,11.9,16,-102.2024527680862,21.493316067039693
1259,JALISCO,Encarnacion de Diaz,156.6,1.8,3.3,16,-102.1260959689374,21.493316067039693
1262,GUANAJUATO,San Diego de la Union,33.8,1.8,2.1,14,-100.72921570215642,21.48882449061908
1266,SAN LUIS POTOSI,Tampacan,28.8,0.3,0.1,10,-98.78885468849283,21.459629243885097
1267,SAN LUIS POTOSI,Tampacan,70.5,0.4,0,10,-98.71249788934404,21.459629243885097
1271,Nayarit,Xalisco,1,0.2,3.9,23,-104.83900812693,21.394501385786217
1272,Nayarit,Xalisco,36.9,0.8,2.5,23,-104.76040553957094,21.39674717399652
1273,Nayarit,Santa Maria del Oro,7,0.3,4.7,23,-104.68404874042214,21.398992962206822
1274,Nayarit,Santa Maria del Oro,13,0.8,5.1,23,-104.60544615306308,21.398992962206822
1275,ZACATECAS,Teul de Gonzalez Ortega,0,1.5,11,29,-103.28716847364116,21.416959267889276
1276,ZACATECAS,Juchipila,21,3.3,34.7,3,-103.13220908713332,21.416959267889276
1277,ZACATECAS,Nochistlan de Mej!a,62.6,0.5,1.6,14,-102.7459335149688,21.41920505609958
1278,JALISCO,Teocaltiche,18.9,1.5,39.2,14,-102.59097412846096,21.421450844309888
1280,JALISCO,Encarnacion de Diaz,5.2,1.7,9.3,14,-102.2024527680862,21.421450844309888
1281,GUANAJUATO,San Felipe,7,1.4,1.9,14,-101.19409386168,21.41920505609958
1282,GUANAJUATO,San Felipe,12.9,1.6,2.1,14,-101.1177370625312,21.41920505609958
1284,GUANAJUATO,San Luis de la Paz,4,0.8,2.3,30,-100.57425631564855,21.41471347967897
1289,VERACRUZ,Tantoyuca,70.5,0.6,0.1,10,-98.24986551803072,21.37653508010376
1294,Nayarit,Santa Maria del Oro,32.9,1.3,3.3,15,-104.60544615306308,21.32712773947702
1295,ZACATECAS,Teul de Gonzalez Ortega,7,0.9,4.3,29,-103.36577106100025,21.342848256949164
1296,ZACATECAS,Nochistlan de Mej!a,33.8,1.3,16.4,14,-102.74368772675857,21.347339833369777
1300,JALISCO,San Juan de los Lagos,65,2.2,16.6,20,-102.278809567235,21.349585621580083
1301,GUANAJUATO,San Felipe,4,0.8,2.2,14,-101.5040126346957,21.347339833369777
1302,GUANAJUATO,San Felipe,3,1.1,2.2,14,-101.4276558355469,21.347339833369777
1305,GUANAJUATO,San Diego de la Union,5,1.1,2.1,14,-100.96277767602334,21.34509404515947
1306,GUANAJUATO,San Diego de la Union,2,1.6,2.6,14,-100.72921570215642,21.342848256949164
1307,GUANAJUATO,San Luis de la Paz,10.1,1.4,3.4,30,-100.49789951649976,21.342848256949164
1311,VERACRUZ,Platon S nchez,69.5,0.5,0,10,-98.40707069274885,21.30691564558426
1312,VERACRUZ,Tantoyuca,2,0.9,0,10,-98.3284681053898,21.304669857373955
1316,ZACATECAS,Teul de Gonzalez Ortega,0,0.4,3.5,29,-103.59708724665688,21.268737246009053
1318,JALISCO,Mexticacan,34.2,1.7,10.5,14,-102.66733092760975,21.27547461063997
1319,JALISCO,Jalostotitlan,10.1,1.5,6.9,14,-102.5887283402507,21.27547461063997
1320,JALISCO,San Juan de los Lagos,8.1,1.3,27.2,14,-102.2024527680862,21.27547461063997
1322,JALISCO,Lagos de Moreno,17.1,3,10.7,14,-101.89253399507048,21.27547461063997
1325,GUANAJUATO,Dolores Hidalgo,13.9,1,2.1,14,-100.88642087687454,21.273228822429665
1326,GUANAJUATO,San Luis de la Paz,2,2.4,4.8,14,-100.65285890300764,21.27098303421936
1327,GUANAJUATO,Victoria,2,2,3.1,14,-100.34294012999192,21.266491457798747
1337,JALISCO,yahualica de Gonzalez Gallo,17.1,1.7,7.7,29,-102.97724970062546,21.20136359969986
1338,JALISCO,yahualica de Gonzalez Gallo,4.3,1.7,80,29,-102.8986471132664,21.20136359969986
1340,JALISCO,San Juan de los Lagos,15.2,1.1,12.5,14,-102.278809567235,21.203609387910166
1343,JALISCO,Lagos de Moreno,11.1,1,26.1,14,-101.81617719592168,21.203609387910166
1345,GUANAJUATO,Dolores Hidalgo,4,2.2,2.6,14,-100.73146149036668,21.19911781148955
1346,GUANAJUATO,San Luis de la Paz,20.1,2.7,5.4,20,-100.57650210385884,21.196872023279248
1347,GUANAJUATO,San Luis de la Paz,2,1.1,2.8,30,-100.42154271735096,21.196872023279248
1348,GUANAJUATO,Doctor Mora,2,1.1,3,30,-100.34518591820218,21.19462623506894
1352,HIDALGO,Huejutla de Reyes,2,0.5,0,10,-98.33295968181032,21.160939411914345
1355,JALISCO,yahualica de Gonzalez Gallo,21.4,2.3,11.5,29,-103.05360649977426,21.12725258875975
1356,JALISCO,yahualica de Gonzalez Gallo,6.4,7.9,45.1,29,-102.9750039124152,21.12725258875975
1357,JALISCO,yahualica de Gonzalez Gallo,1.5,1.2,7.1,29,-102.8986471132664,21.129498376970055
1358,JALISCO,yahualica de Gonzalez Gallo,2,1.8,48.7,14,-102.82004452590736,21.129498376970055
1360,JALISCO,Jalostotitlan,30,3.1,54.5,14,-102.5123715411019,21.129498376970055
1361,JALISCO,Jalostotitlan,53.6,2.6,29.5,14,-102.43376895374284,21.13174416518036
1363,JALISCO,San Juan de los Lagos,314.7,4.7,33.4,14,-102.278809567235,21.13174416518036
1364,JALISCO,San Juan de los Lagos,857.1,13.7,42.6,14,-102.2024527680862,21.13174416518036
1366,JALISCO,Union de San Antonio,15,4.9,53.8,14,-102.04749338157832,21.13174416518036
1367,JALISCO,Union de San Antonio,25.2,1.2,39.5,14,-101.96889079421928,21.13174416518036
1371,GUANAJUATO,San Luis de la Paz,4,1.4,2.8,20,-100.57650210385884,21.125006800549443
1372,GUANAJUATO,San Luis de la Paz,4,1.1,3.1,14,-100.50014530471005,21.125006800549443
1373,GUANAJUATO,Doctor Mora,11.9,0.7,2.1,14,-100.34518591820218,21.122761012339136
1375,HIDALGO,Huejutla de Reyes,0,0.2,0,11,-98.49016485652842,21.091319977394846
1376,HIDALGO,Huejutla de Reyes,80.5,0.2,0,11,-98.41156226916937,21.08907418918454
1378,HIDALGO,Huautla,0,0.2,25.2,10,-98.18024608351271,21.084582612763928
1379,VERACRUZ,Chicontepec,0,0.9,26.1,10,-98.10164349615366,21.08233682455362
1381,VERACRUZ,Chicontepec,4,0.4,27.1,10,-97.94892989785605,21.07784524813301
1386,"NAyARIT",Ixtlan del Rio,45.9,0.9,12.1,23,-104.2887900154166,21.041912636768107
1387,ZACATECAS,Moyahua de Estrada,8.4,0.2,24,29,-103.12996329892306,21.055387366029944
1389,JALISCO,Cuqu!o,9.1,0.8,20.7,29,-102.9750039124152,21.055387366029944
1390,JALISCO,San Miguel el Alto,50.5,1.6,8.7,14,-102.278809567235,21.05763315424025
1391,JALISCO,San Julian,2.1,3,24.3,14,-102.12385018072712,21.05763315424025
1393,GUANAJUATO,Purisima del Rincon,2,1.2,4.3,14,-101.81617719592168,21.05763315424025
1395,GUANAJUATO,Allende,2,1.4,3,14,-100.73370727857694,21.05314157781964
1396,GUANAJUATO,Allende,2,1,3.4,14,-100.65510469121789,21.05314157781964
1401,VERACRUZ,Chicontepec,0,0.4,35.2,10,-98.1038892843639,21.00822581361351
1402,VERACRUZ,Chicontepec,0,1.2,35.5,10,-98.0275324852151,21.005980025403204
1403,VERACRUZ,Chicontepec,31.4,1.9,20.1,10,-97.9511756860663,21.005980025403204
1405,VERACRUZ,Temapache,0,0.2,51.3,10,-97.7176137121994,20.99924266077229
1406,VERACRUZ,Temapache,0,0.6,48.8,10,-97.6412569130506,20.99699687256198
1407,VERACRUZ,Tuxpam,0,0.5,37.7,10,-97.5649001139018,20.994751084351673
1409,JALISCO,Hostotipaquillo,20.1,1.3,4.8,15,-104.05747382975994,20.972293202248608
1410,JALISCO,Hostotipaquillo,40.3,0.7,3,15,-103.97887124240088,20.972293202248608
1412,JALISCO,Ixtlahuacan del Rio,3,1.4,3.9,29,-103.12996329892306,20.981276355089832
1416,GUANAJUATO,Purisima del Rincon,14.1,2.4,4.2,14,-101.89253399507048,20.985767931510445
1417,GUANAJUATO,Silao,0,1,3.2,14,-101.50625842290596,20.985767931510445
1418,GUANAJUATO,Silao,6,0.6,5.2,14,-101.42990162375716,20.985767931510445
1419,GUANAJUATO,Allende,0,0.7,4.5,14,-100.57874789206907,20.979030566879526
1423,VERACRUZ,Chicontepec,0,0.8,14.6,11,-98.18473765993322,20.93860637909401
1424,VERACRUZ,Chicontepec,2,0.7,26.4,11,-98.10613507257416,20.936360590883705
1426,VERACRUZ,Temapache,2,0.7,24.7,10,-97.87481888691752,20.929623226252787
1427,VERACRUZ,Temapache,1,0.9,26.7,10,-97.79846208776873,20.92737743804248
1428,VERACRUZ,Temapache,2.9,0.6,27.4,10,-97.71985950040964,20.925131649832178
1429,VERACRUZ,Tuxpam,7.8,0.9,25.9,10,-97.4121865156042,20.916148496990942
1432,JALISCO,San Juanito de Escobedo,0,0.6,3.9,23,-104.05522804154968,20.900427979518803
1433,JALISCO,Magdalena,10.1,0.6,7.9,15,-103.97887124240088,20.900427979518803
1434,JALISCO,Tequila,1,1,9.4,15,-103.90026865504184,20.90267376772911
1439,JALISCO,Cuqu!o,101,1.4,13.1,29,-103.1277175107128,20.909411132360027
1440,JALISCO,Cuqu!o,20.1,1.5,11.3,29,-103.051360711564,20.909411132360027
1444,JALISCO,San Miguel el Alto,90.6,4.2,15.7,14,-102.278809567235,20.91390270878064
1445,JALISCO,San Julian,8.1,1.9,18.2,14,-102.12385018072712,20.91390270878064
1446,GUANAJUATO,San Francisco del Rincon,0,1.6,5,14,-101.81617719592168,20.91390270878064
1448,GUANAJUATO,Romita,5,0.8,6.4,14,-101.50625842290596,20.91390270878064
1449,GUANAJUATO,Allende,8.1,1.9,6.1,14,-100.812309865936,20.909411132360027
1450,GUANAJUATO,Allende,2,0.5,3.6,20,-100.57874789206907,20.90716534414972
1453,VERACRUZ,Temapache,2,0.6,26.6,10,-97.87706467512776,20.85775800352298
1454,VERACRUZ,Temapache,2,0.5,28.6,10,-97.80070787597896,20.855512215312675
1455,VERACRUZ,Temapache,2.9,0.7,34.4,10,-97.72210528861991,20.85326642710237
1456,VERACRUZ,Temapache,5.9,0.3,26.3,10,-97.64574848947112,20.851020638892063
1458,VERACRUZ,Tihuatlan,6.9,0.7,23.3,10,-97.49078910296326,20.846529062471447
1459,VERACRUZ,Tuxpam,3.9,0.3,25,10,-97.41443230381446,20.84428327426114
1460,VERACRUZ,Tuxpam,2.9,0.4,42.5,10,-97.33807550466568,20.842037486050835
1464,"NAyARIT",Amatlan de Cañas,28.9,0.5,3.6,23,-104.43925782550392,20.82182539215808
1465,JALISCO,San Juanito de Escobedo,50.3,0.9,6.6,23,-104.05522804154968,20.82631696857869
1467,JALISCO,Amatitan,14.1,0.7,3.4,3,-103.74530926853396,20.830808544999304
1468,JALISCO,Amatitan,11.1,1.6,14.6,3,-103.66895246938518,20.830808544999304
1469,JALISCO,Zapopan,442.9,2.7,6.5,15,-103.43763628372852,20.835300121419916
1471,JALISCO,Ixtlahuacan del Rio,10.1,1.4,8.9,29,-103.1277175107128,20.837545909630222
1472,JALISCO,Cuquio,80.5,1.8,6,29,-103.051360711564,20.837545909630222
1475,JALISCO,Tepatitlan de Morelos,1.5,0.9,8.8,14,-102.82004452590736,20.83979169784053
1476,JALISCO,Tepatitlan de Morelos,25.2,1.6,10.9,14,-102.74144193854828,20.83979169784053
1477,JALISCO,Tepatitlan de Morelos,13.1,2.2,17.6,14,-102.6650851393995,20.83979169784053
1478,JALISCO,Tepatitlan de Morelos,60.4,3.6,19.1,14,-102.58648255204044,20.83979169784053
1480,JALISCO,Arandas,1,0.8,34.9,14,-102.35516636638378,20.83979169784053
1483,GUANAJUATO,Purisima del Rincon,32.8,2.3,2.8,14,-101.96889079421928,20.842037486050835
1485,GUANAJUATO,San Francisco del Rincon,2,1.4,4.6,14,-101.7375746085626,20.83979169784053
1486,GUANAJUATO,Romita,10.9,1.1,3.7,14,-101.6612178094138,20.83979169784053
1487,GUANAJUATO,Allende,3,0.5,4.4,14,-100.812309865936,20.835300121419916
1488,GUANAJUATO,Allende,1,0.2,2.8,14,-100.65735047942816,20.835300121419916
1492,VERACRUZ,Ixhuatl n de Madero,3.9,0.5,28.8,11,-97.95566726248684,20.788138569003483
1494,PUEBLA,Francisco Z. Mena,4.9,0.7,22,10,-97.80295366418925,20.78364699258287
1495,VERACRUZ,Castillo de Teayo,4.9,0.5,38.4,10,-97.64799427768138,20.779155416162254
1496,VERACRUZ,Tihuatlan,2.9,0.5,24.8,10,-97.57163747853258,20.77690962795195
1499,JALISCO,San Marcos,4,0.5,11.7,23,-104.20794163984728,20.75220595763858
1500,JALISCO,San Juanito de Escobedo,1,0.7,5.4,15,-103.97662545419062,20.756697534059192
1501,JALISCO,El Arenal,23.2,0.8,4.3,3,-103.66670668117492,20.7589433222695
1502,JALISCO,Zapopan,80.5,1.5,8.9,15,-103.5139930828773,20.761189110479805
1504,JALISCO,Ixtlahuacan del Rio,52.3,0.5,1.3,29,-103.2040743098616,20.76343489869011
1506,JALISCO,Acatic,54.5,1.1,5.9,29,-102.97275812420494,20.765680686900417
1507,JALISCO,Acatic,444.4,1.7,6.4,29,-102.89640132505616,20.765680686900417
1508,JALISCO,Acatic,454.5,2,15.6,29,-102.81779873769707,20.765680686900417
1509,JALISCO,Tepatitlan de Morelos,80.8,0.5,5.5,29,-102.74144193854828,20.765680686900417
1510,JALISCO,Arandas,0,1.3,9.3,14,-102.51012575289164,20.767926475110723
1511,JALISCO,Arandas,261.7,0.8,9.3,14,-102.278809567235,20.767926475110723
1512,GUANAJUATO,Manuel Doblado,27.8,1.1,2.8,14,-101.97113658242952,20.767926475110723
1513,GUANAJUATO,Manuel Doblado,6,0.7,2.9,14,-101.81617719592168,20.767926475110723
1514,GUANAJUATO,Romita,4,1,4.1,14,-101.58486101026502,20.767926475110723
1515,GUANAJUATO,Irapuato,2,0.5,3.5,20,-101.35354482460836,20.767926475110723
1517,GUANAJUATO,Comonfort,0,0.8,7,14,-100.89091245329506,20.76343489869011
