pid,x,y,year,kod_t
P3420,536316.4,4561079,NA,114A2.124
P3424,535772.8,4560758.3,NA,114A2.125
P3428,536742.8,4561857.3,NA,114A2.126
P3429,537278.5,4563100.9,NA,114A2.482
P3430,537509.3,4563902.7,NA,114A2.481
P3432,537724.4,4561450.5,NA,114A2.128
P3434,538291.4,4561747.8,NA,114A2.495
P3435,538530,4564258.6,NA,114A2.475
P3439,540192.2,4565209,NA,114A2.487
P3441,541627.5,4563988.7,NA,114A2.488
P3442,539922.3,4563922.2,NA,114A2.489
P3446,538494.8,4563535.1,NA,114A2.483
P3447,538404.9,4562799.8,NA,114A2.484
P3448,539210.6,4562709.9,NA,114A2.486
P3451,539699.4,4563292.6,NA,114A2.485
P3454,540579.4,4562479.1,NA,114A2.491
P3455,542327.6,4562185.8,NA,114A2.490
P3456,541001.8,4561794.7,NA,114A2.494
P3460,542358.9,4561321.5,NA,114A2.492
P3461,542276.8,4560484.5,NA,114A2.493
P3471,539065.8,4561477.9,NA,114A2.497
P3473,536347.7,4560191.2,NA,114A2.123
P3474,536292.9,4559596.7,NA,114A2.122
P3475,537853.4,4560535.4,NA,114A2.129
P3476,538706,4560590.1,NA,114A2.496
P3477,537083,4560085.6,NA,114A2.130
P3480,537075.1,4558947.5,NA,114A2.131
P3481,536918.7,4558337.4,NA,114A2.132
P3487,535475.6,4559721.9,NA,114A2.118
P3488,535092.3,4559315.1,NA,114A2.119
P3491,535632,4558857.6,NA,114A2.121
P3492,535385.6,4557962,NA,114A2.113
P3493,535827.6,4557856.4,NA,114A2.134
P3494,536476.8,4557293.2,NA,114A2.133
P3495,537391.9,4557164.1,NA,114A2.506
P3499,536152.2,4556073,NA,114A2.117
P3501,537321.6,4556241.1,NA,114A2.509
P3502,538479.2,4556053.4,NA,114A2.508
P3503,538831.2,4556894.3,NA,114A2.507
P3506,540270.4,4557805.5,NA,114A2.517
P3507,541537.6,4557680.4,NA,114A2.524
P3510,538784.3,4558310,NA,114A2.503
P3511,538706,4559283.9,NA,114A2.502
P3514,539660.3,4559358.2,NA,114A2.500
P3519,539398.3,4558349.1,NA,114A2.505
P3520,538600.4,4557660.8,NA,114A2.504
P3523,539370.6,4560676.2,NA,114A2.498
P3524,540100.9,4560441.5,NA,114A2.499
P3525,540743.9,4558772.9,NA,114A2.501
P3526,541580.8,4559531.7,NA,114A2.511
P3529,543286,4560071.4,NA,114A2.510
P3531,542373.9,4558464.4,NA,114A2.512
P3532,543322.6,4558603.9,NA,114A2.513
P3535,543738.9,4557529.4,NA,114A2.514
P3539,542677.1,4556968.9,NA,114A2.515
P3543,542683.6,4554772.5,NA,114A2.516
P3544,542639.6,4554042.2,NA,114A2.530
P3546,541296.2,4554728.5,NA,114A2.521
P3549,540909,4553326.5,NA,114A2.531
P3552,540360.5,4554505.6,NA,114A2.520
P3554,539465.9,4555813.8,NA,114A2.519
P3557,540999.9,4555494.1,NA,114A2.522
P3558,541771.4,4555863.7,NA,114A2.523
P3559,540128.8,4556693.8,NA,114A2.518
P3563,541045.9,4551943.1,NA,114A2.532
P3564,539843.3,4550822.6,NA,114A2.539
P3566,539332.9,4551412.2,NA,114A2.537
P3569,539327,4552171.9,NA,114A2.535
P3571,539579.3,4553931.8,NA,114A2.529
P3574,538182,4555388,NA,114A2.527
P3578,538083,4554554.2,NA,114A2.525
P3580,538795.8,4553399.2,NA,114A2.528
P3582,538454.8,4552809.7,NA,114A2.536
P3583,538058.8,4552433.5,NA,114A2.526
P3584,538098.4,4551828.5,NA,114A2.534
P3586,538725.4,4550268.8,NA,114A2.538
P3587,539323.8,4549903.6,NA,114A2.540
P3588,536282.9,4555449,NA,114A2.116
P3593,537309.2,4551579.6,NA,114A2.533
P3594,536816.4,4551872.2,NA,114A2.94
P3595,536880.3,4553174.5,NA,114A2.135
P3597,535551.5,4554241.5,NA,114A2.100
P3599,536554.6,4554657.3,NA,114A2.96
P3600,535181.9,4555726.4,NA,114A2.112
P3602,535375.5,4557134.4,NA,114A2.111
P3603,534858.5,4558201.3,NA,114A2.120
P3606,534403.1,4557517.2,NA,114A2.110
P3607,534482.3,4556027.8,NA,114A2.108
P3610,534651.8,4554846.5,NA,114A2.102
P3611,534066.6,4555882.6,NA,114A2.107
P3612,534491.1,4553643.1,NA,114A2.101
P3614,535430.5,4553271.3,NA,114A2.99
P3616,536429.3,4553211.9,NA,114A2.95
P3618,535694.5,4552587.1,NA,114A2.98
P3619,535005.9,4551762.2,NA,114A2.97
P3620,534990.5,4550693,NA,114A2.85
P3622,535243.5,4549289.5,NA,114A2.82
P3623,534035.8,4548968.3,NA,114A2.595
P3625,534147.9,4547749.5,NA,114A2.597
P3627,535785.3,4551113.5,NA,114A2.84
P3630,537589.2,4550632.4,NA,114A2.93
P3633,536260.4,4549453.3,NA,114A2.83
P3635,536850,4548473.6,NA,114A2.86
P3636,537688.9,4549365.3,NA,114A2.92
P3637,536257.5,4547939.7,NA,114A2.80
P3639,537211.4,4546860.6,NA,114A2.89
P3640,536408.4,4546287,NA,114A2.77
P3642,535725.3,4545311.9,NA,114A2.66
P3643,536126.8,4545035.5,NA,114A2.1045
P3644,536418.9,4545207.6,NA,114A2.52
P3645,537248,4544435.8,NA,114A2.51
P3648,536663.6,4543200.3,NA,114A2.56
P3650,536616.7,4541944.9,NA,114A2.65
P3651,537646.3,4543091.8,NA,114A2.50
P3652,538364.9,4543464.3,NA,114A2.44
P3656,538942.7,4542029.9,NA,114A2.43
P3657,537241.4,4541962.5,NA,114A2.56
P3661,538103.8,4541988.9,NA,114A2.49
P3662,538611.3,4540718.8,NA,114A2.48
P3663,537567.1,4539504.4,NA,114A2.63
P3665,537587.6,4538272.5,NA,114A2.60
P3666,538989.3,4539815.4,NA,114A2.47
P3667,537415.9,4548158.2,NA,114A2.91
P3668,537807.1,4548100.8,NA,114A2.90
P3671,540503,4551151.4,NA,114A2.542
P3673,541373.8,4550536.1,NA,114A2.541
P3675,538868.2,4549427.6,NA,114A2.545
P3678,538962.1,4547896.5,NA,114A2.546
P3679,540868.7,4548450.9,NA,114A2.544
P3681,539965.3,4547136.8,NA,114A2.547
P3682,541012.4,4547271.7,NA,114A2.548
P3683,540164.7,4546397.6,NA,114A2.550
P3684,541340.9,4546491.5,NA,114A2.549
P3685,539023.7,4545878.4,NA,114A2.551
P3689,539245.9,4545315.3,NA,114A2.552
P3691,539864.1,4543168.1,NA,114A2.37
P3692,539857.4,4542347.6,NA,114A2.38
P3693,540233.6,4540774.6,NA,114A2.39
P3694,537878.9,4540459.1,NA,114A2.54
P3696,538550.6,4539150.9,NA,114A2.53
P3698,539583.1,4538948.5,NA,114A2.46
P3700,540008.4,4538136,NA,114A2.45
P3701,540439.6,4538526.1,NA,114A2.40
P3702,540058.3,4537379.2,NA,114A2.58A
P3703,539193,4537757.6,NA,114A2.59A
P3705,540900.1,4536736.8,NA,114A2.57
P3706,540325.3,4536138.5,NA,114A2.57A
P3708,539190.1,4535760.1,NA,114A2.73
P3709,539160.8,4536892.3,NA,114A2.58
P3710,538735.4,4537769.3,NA,114A2.59
P3714,537427.2,4536813.1,NA,114A2.75
P3716,536588.3,4537610.9,NA,114A2.72
P3720,536019.3,4539502.9,NA,114A2.71
P3723,535679,4543163.5,NA,114A2.62
P3725,534658.3,4543976,NA,114A2.553
P3727,536042.8,4544342.7,NA,114A2.61
P3728,534740.4,4545181.6,NA,114A2.554
P3729,534276.9,4546566.1,NA,114A2.595
P3731,535417.9,4546167.1,NA,114A2.78
P3733,535353.4,4547076.4,NA,114A2.79
P3736,535420.9,4548642.8,NA,114A2.81
P3739,534921.4,4541730.3,NA,114A2.36A
P3740,535062.2,4541172.9,NA,114A2.70
P3741,535173.6,4540779.9,NA,114A2.70
P3747,534927.3,4539474.6,NA,114A2.68A
P3748,534293.7,4538459.7,NA,114A2.30A
P3749,533962.3,4537670.7,NA,114A2.25A
P3750,535332.1,4538134.1,NA,114A2.68
P3751,534648.6,4537368.6,NA,114A2.69
P3755,534595.8,4535714.2,NA,114A2.19A
P3756,534117.7,4534884.1,NA,114A2.19B
P3757,534232.1,4534247.6,NA,114A2.18
P3758,534566.5,4534244.7,NA,114A2.18A
P3761,535663.5,4535588.1,NA,114A2.76
P3765,537375.1,4535653.8,NA,114A2.74B
P3766,537966.8,4535191.8,NA,114A2.74
P3768,537661,4534615.4,NA,114A2.74A
P3770,537862.2,4533132.9,NA,114A2.15
P3772,537589.4,4531205.8,NA,114A2.13
P3773,537574.8,4532170.8,NA,114A2.13A
P3774,536891.3,4532376.1,NA,114A2.14
P3776,535870.6,4531422.8,NA,114A2.11
P3778,534776.4,4530836.2,NA,114A2.10
P3780,535817.8,4532496.4,NA,114A2.12
P3781,535137.3,4532540.4,NA,114A2.8A
P3783,535952.7,4533784.1,NA,114A2.17
P3784,536897.2,4533933.7,NA,114A2.16
P3786,534465.5,4533153.4,NA,114A2.8
P3788,537821.4,4545402.6,NA,114A2.87
P3789,537878.6,4546166,NA,114A2.88
P3793,533318.6,4555776.6,NA,114A1.109
P3795,533589.7,4554780.6,NA,114A1.103
P3796,532864.9,4554775.4,NA,114A1.104
P3799,532343.4,4553508.2,NA,114A1.590
P3800,531373.5,4553341.4,NA,114A1.565
P3803,530247.1,4552788.6,NA,114A1.566
P3804,533647.1,4553409.1,NA,114A1.592
P3808,533093,4552492.7,NA,114A1.591
P3810,533746.1,4551741.8,NA,114A1.588
P3813,526913.4,4553790.9,NA,114A1.559
P3814,524447.4,4554461.8,NA,114A1.557
P3815,525219.5,4553885.5,NA,114A1.321
P3816,525547.3,4553707.3,NA,114A1.558
P3819,528035.4,4552926.3,NA,114A1.580
P3822,529936.1,4551993.5,NA,114A1.568
P3823,530745.7,4551747.2,NA,114A1.567
P3827,533053.4,4550739.6,NA,114A1.593
P3830,530316.7,4550840.8,NA,114A1.569
P3831,531071.3,4550264.4,NA,114A1.525
P3833,532034.9,4549690.2,NA,114A1.586
P3835,532243.8,4549182.1,NA,114A1.583
P3837,533361.4,4550048.8,NA,114A1.594
P3839,533115,4548684.9,NA,114A1.596
P3842,531627.9,4548264.7,NA,114A1.581
P3844,531016.3,4548898.3,NA,114A1.584
P3847,532920.4,4547592.7,NA,114A1.598
P3849,533153.1,4546485.9,NA,114A1.600
P3850,532170.5,4545770.2,NA,114A1.78
P3852,531542.8,4547090.2,NA,114A1.579
P3856,530351.6,4547224.8,NA,114A1.580
P3858,530559.9,4548345.3,NA,114A1.582
P3859,529577.3,4548330.6,NA,114A1.572
P3862,529129.9,4550611.2,NA,114A1.570
P3865,529468.7,4549755.4,NA,114A1.571
P3868,528034.4,4551101.8,NA,114A1.564
P3870,528208.1,4551959.7,NA,114A1.562
P3871,527004.8,4552151.1,NA,114A1.561
P3873,528927.5,4552148.9,NA,114A1.563
P3874,530592.3,4545677.8,NA,114A1.578
P3876,530973.6,4544891.7,NA,114A1.576
P3877,531706.9,4544976.7,NA,114A1.575
P3878,530650.9,4544211.2,NA,114A1.574
P3881,532334.6,4543973.6,NA,114A1.573
P3882,532710.1,4543422.1,NA,114A1.34
P3884,533528.4,4545105.8,NA,114A1.556
P3887,533903.9,4542973.3,NA,114A2.35
P3888,533686.8,4544137.8,NA,114A1.555
P3890,533898,4541858.7,NA,114A2.36
P3892,531498.6,4542682.9,NA,114A1.33
P3894,532126.4,4541465.7,NA,114A1.32
P3896,533378.8,4540497.7,NA,114A1.31
P3898,531126.1,4540116.4,NA,114A1.28
P3899,532372.8,4539916.9,NA,114A1.29
P3900,531689.3,4539485.7,NA,114A1.29A
P3902,531706.9,4538620.4,NA,114A1.27
P3903,532495.9,4537623.1,NA,114A1.24
P3906,531771.4,4536617.1,NA,114A1.23
P3907,531929.8,4535511.2,NA,114A1.22
P3911,531979.7,4534126.8,NA,114A1.21
P3913,533302.6,4532941.7,NA,114A1.6
P3915,531522.1,4532231.9,NA,114A1.5
P3917,532974.1,4532149.8,NA,114A1.7
P3919,532674.9,4530747.7,NA,114A1.4
P3922,531657.1,4530055.5,NA,114A1.2
P3926,532794.7,4529379.7,NA,114A1.1
P3928,533636.5,4531362.6,NA,114A1.401
P3931,534517.1,4532081.2,NA,114A2.9
P3932,533025.8,4534156.6,NA,114A1.20
P3937,533385.6,4535309.1,NA,114A1.19
P3940,533672.4,4537029.9,NA,114A1.25
P3942,533521.1,4536200.8,NA,114A1.26
P3946,533924.3,4539211.5,NA,114A2.30
P3948,538206,4537403.3,NA,114A2.59B
P3949,534454.8,4558280.8,NA,114A2.115
P3950,539779.7,4539763,NA,114A2.41
P3951,541403.9,4549280.2,NA,114A2.543
P3952,533891,4557408.4,NA,114A1.114
P3969,548390.4,4557453.6,NA,110.1686
P3970,545649.4,4555480,NA,110.1684
P3971,546732.1,4554356.2,NA,110.1683
P3972,548527.5,4555384.1,NA,110.1685
P3973,546320.9,4553218.7,NA,110.1682
P3974,544648.9,4552204.5,NA,110.1681
P3975,544758.5,4551080.6,NA,110.1680
P3976,546320.9,4550614.7,NA,110.1679
P3977,544923,4549449.7,NA,110.1678
P3978,546649.9,4548846.7,NA,110.1647
P3979,547664.1,4547435,NA,110.1646
P3980,546773.2,4545228.5,NA,110.1645
P3981,546499.1,4543364.6,NA,110.1644
P3982,545539.8,4541021,NA,110.1643
P3983,546581.3,4541103.2,NA,110.1642
P3984,548267.1,4539335.2,NA,110.1640
P3985,546649.9,4538965.2,NA,110.1641
P3986,547335.1,4537293.1,NA,110.1639
P3987,547389.9,4535566.2,NA,110.1637
P3988,548280.8,4536484.5,NA,110.1638
P3989,548390.4,4534839.9,NA,110.1636
P3990,548527.5,4532386.6,NA,110.1635
P3991,545717.9,4531208,NA,110.1631
P3992,546622.4,4531029.8,NA,110.1632
P3993,548842.7,4528864.3,NA,110.1634
P3994,548733.1,4527630.9,NA,110.1633
P3998,545396,4566242.2,NA,110.1689
P3999,547284.8,4565579.2,NA,110.1688
P4000,547415.8,4562834.8,NA,110.1687
P4530,531410.9,4575799.3,NA,114B1.337
P4531,531353.6,4574908.4,NA,114B1.339
P4532,527384.6,4577301.8,NA,114B1.326
P4533,527836.1,4570400.3,NA,114B1.443
P5119,534147.3,4574056.1,NA,114B1.383
P5120,534142.5,4573348.3,NA,114B1.385
P5121,534909.7,4575272.2,NA,114B1.379
P5122,534960.4,4576057.6,NA,114B1.377
P5534,529418.8,4562894.8,NA,110.1695
P5535,529499,4560499.5,NA,110.1693
P5536,529499,4559364.9,NA,110.1692
P5537,530771.1,4560522.4,NA,110.1694
P5538,532776.8,4561553.9,NA,110.1697
P5539,533395.6,4562562.5,NA,110.1696
P5540,529298.9,4555558.9,NA,110.1691
P5541,529677.1,4556590.4,NA,110.1690
P5542,529873.4,4537035.4,NA,110.1700
P5543,529472.3,4533276.3,NA,110.1699
P5544,529701.4,4527706.3,NA,110.1698
P3210,572336.3,4566320.3,NA,117.1790
P3211,571338.8,4565781.9,NA,117.1791
P3212,570737.1,4561111.2,NA,117.1778
P3213,570673.8,4558340.4,NA,117.1785
P3214,571766.3,4559527.8,NA,117.1777
P3217,571354.6,4556392.9,NA,117.1784
P3218,571560.4,4554714.6,NA,117.1783
P3219,573080.4,4556171.2,NA,117.1775
P3220,573032.9,4554888.7,NA,117.1774
P3223,573075.2,4558124.4,NA,117.1776
P3228,574725.1,4553749.2,NA,117.1773
P3229,573208.8,4553001.1,NA,117.1782
P3230,572814.7,4551678.5,NA,117.1781
P3231,576916,4553448.6,NA,117.1772
P3234,576381.6,4551518.2,NA,117.1771
P3235,572554.2,4550249.1,NA,117.1780
P3236,573075.2,4549708.1,NA,117.1779
P2323,531084.8,4575322,NA,114B1.611
P2327,530578.9,4573973,NA,114B1.614
P2140,528807.8,4583990.5,NA,114B1.858
P2115,534614.6,4589489.6,NA,114B1.880
P2116,534866.9,4588384.7,NA,114B1.881
P2230,533791.3,4583257.2,NA,114B1.899
P2236,532264.3,4584669.8,NA,114B1.888
P2226,532075.9,4581958.9,NA,114B1.904
P2229,532977.3,4583095.8,NA,114B1.902
P2232,533004.2,4583896.2,NA,114B1.901
P2234,534403.4,4583607,NA,114B1.900
P2223,532499.7,4581192.1,NA,114B1.905
P2267,538641.3,4580795.2,NA,114B1.928
P2269,539899.1,4580721.2,NA,114B1.932
P2271,538843.1,4582039.7,NA,114B1.929
P2272,538042.6,4582618.2,NA,114B1.927
P2273,538829.6,4582557.6,NA,114B1.930
P2274,539596.4,4582039.7,NA,114B1.931
P2266,538163.6,4580055.3,NA,114B1.934
P2262,536677,4579429.7,NA,114B1.935
P2264,537430.4,4579275,NA,114B1.936
P3450,539226.2,4564125.6,NA,114A2.692
P3452,540520.7,4563276.9,NA,114A2.699
P3445,538483.1,4563832.3,NA,114A2.703
P2356,535484.2,4574670.5,NA,114B1.974
P2364,537197.2,4576345.2,NA,114B1.970
P2335,532150.2,4575237.7,NA,114B1.997
P2337,533621.8,4575329.6,NA,114B1.990
P3444,537896.4,4562995.4,NA,114A2.702
P2346,533591.1,4573390.5,NA,114B1.988
P3449,539022.8,4563222.2,NA,114A2.705
P2347,533805.7,4572777.4,NA,114B1.986
P2351,534633.4,4573313.9,NA,114B1.987
P2360,535729.4,4575597.9,NA,114B1.972
P2342,533468.4,4574563.2,NA,114B1.991
P2355,534656.4,4574846.8,NA,114B1.992
P2409,535030.1,4569728.8,NA,114B1.983
P2117,533651,4587289.9,NA,114B1.885
P2118,533323.1,4586613.9,NA,114B1.886
P3672,540612.5,4550619.5,NA,114A2.771
P3674,540216.2,4549508.8,NA,114A2.772
P3676,539149.8,4548629.8,NA,114A2.774
P3677,539856.7,4548242.6,NA,114A2.775
P3680,540924.4,4548069.5,NA,114A2.777
P2091,530717.6,4589368,NA,114B1.863
P2430,531638.6,4573091.6,NA,114B1.625
P3536,542663.8,4557589.3,NA,114A2.749
P2401,538369.9,4570499.1,NA,114B1.964
P2052,526878.8,4590040.6,NA,114B1.844
P2053,528098.6,4591233.5,NA,114B1.842
P2057,527937.2,4588955.4,NA,114B1.840
P2058,528403.6,4587959.8,NA,114B1.845
P2060,529049.3,4588731.2,NA,114B1.838
P2061,528708.5,4589359,NA,114B1.839
P2062,527560.5,4589959.9,NA,114B1.843
P2065,528331.8,4590525,NA,114B1.841
P2067,529452.9,4589789.5,NA,114B1.837
P2070,529766.9,4588498,NA,114B1.862
P2075,529748.9,4585044.9,NA,114B1.853
P2077,526573.9,4587018.1,NA,114B1.850
P2079,527443.9,4584865.5,NA,114B1.852
P2081,527336.3,4587009.1,NA,114B1.847
P2088,528905.8,4586309.5,NA,114B1.849
P2089,528896.9,4587143.6,NA,114B1.848
P2093,530879,4588524.9,NA,114B1.864
P2095,531829.8,4589464.4,NA,114B1.877
P2097,531971,4588278.8,NA,114B1.866
P2099,530598.8,4587360.6,NA,114B1.867
P2101,530038.8,4587022.6,NA,114B1.868
P2107,533832.6,4588359.5,NA,114B1.883
P2110,533610.6,4589837.7,NA,114B1.879
P2123,530129.6,4585988.3,NA,114B1.870
P2125,531522,4586361.6,NA,114B1.871
P2127,532364.5,4586371.7,NA,114B1.869
P2131,531123.4,4585584.7,NA,114B1.872
P2133,532621.8,4585413.2,NA,114B1.887
P2135,531496.8,4584399.1,NA,114B1.873
P2137,532026.5,4583445.6,NA,114B1.875
P2138,531960.9,4582986.5,NA,114B1.903
P2141,529751.2,4583707.9,NA,114B1.857
P2143,530245.6,4583178.2,NA,114B1.856
P2146,528738.8,4581135,NA,114B1.860
P2148,529034.8,4582574.5,NA,114B1.859
P2152,530259.1,4582009.4,NA,114B1.855
P2158,530356.6,4580924.7,NA,114B1.854
P2161,531062.9,4578382,NA,114B1.861
P2162,531870.1,4580919.7,NA,114B1.907
P2164,531547.2,4579254.8,NA,114B1.909
P2166,531532.1,4577917.9,NA,114B1.911
P2167,532268.6,4578160,NA,114B1.910
P2171,533171.8,4580082.2,NA,114B1.915
P2172,533898.2,4580662.4,NA,114B1.916
P2176,531547.2,4576818.1,NA,114B1.1000
P2177,530659.3,4575874.6,NA,114B1.610
P2178,530724.9,4576520.4,NA,114B1.608
P2179,531170.4,4576312,NA,114B1.609
P2180,530475.1,4575232.6,NA,114B1.612
P2188,537205.1,4584943.9,NA,114B1.891
P2190,536826.7,4583948.8,NA,114B1.893
P2191,537511.6,4584122.9,NA,114B1.892
P2200,535903.4,4583403.9,NA,114B1.895
P2201,536705.6,4582972.6,NA,114B1.894
P2204,536085.1,4581398.5,NA,114B1.922
P2208,534673.7,4582798.5,NA,114B1.898
P2209,535127.8,4582200.7,NA,114B1.897
P2214,535154.3,4581485.5,NA,114B1.920
P2216,533890.4,4581493.1,NA,114B1.918
P2217,533500.8,4582136.4,NA,114B1.919
P2238,533347.3,4584360.4,NA,114B1.876
P2242,533004.2,4578723.4,NA,114B1.914
P2245,534134.3,4579127,NA,114B1.912
P2246,534282.3,4578420.7,NA,114B1.940
P2248,535587.3,4580902.8,NA,114B1.921
P2251,535715.1,4580001.4,NA,114B1.924
P2252,536596.3,4580727.9,NA,114B1.923
P2254,537416.9,4580344.5,NA,114B1.925
P2255,537746.6,4580808.7,NA,114B1.926
P2257,535183.7,4578952.1,NA,114B1.937
P2258,534914.6,4579658.4,NA,114B1.913
P2276,538885.1,4579974.5,NA,114B1.933
P2278,536851.9,4578057.4,NA,114B1.938
P2280,535777.3,4578390.4,NA,114B1.942
P2282,533305.3,4577865.7,NA,114B1.939
P2284,533527.2,4577265.3,NA,114B1.941
P2285,534672.4,4577563,NA,114B1.943
P2290,532820.9,4575923.3,NA,114B1.998
P2292,533562.5,4576120.1,NA,114B1.996
P2295,535555.3,4576332,NA,114B1.995
P2299,537250.5,4577416.7,NA,114B1.945
P2300,538082.9,4577462.1,NA,114B1.946
P2302,537770.1,4577053.4,NA,114B1.969
P2305,538945.6,4576619.6,NA,114B1.956
P2308,539450.1,4576624.6,NA,114B1.947
P2310,540146.4,4575918.3,NA,114B1.948
P2311,539949.6,4575055.6,NA,114B1.949
P2315,528172.3,4576532.9,NA,114B1.601
P2318,528946.4,4574793.1,NA,114B1.604
P2319,529283.7,4575774.2,NA,114B1.603
P2320,529092.1,4576487,NA,114B1.602
P2322,529513.6,4573988.3,NA,114B1.605
P2325,531314.8,4574448.2,NA,114B1.613
P2329,530011.8,4573344.5,NA,114B1.616
P2331,532380.1,4574210.6,NA,114B1.989
P2332,531529.4,4573842.7,NA,114B1.615
P2366,536674.1,4575345,NA,114B1.971
P2371,538128.4,4576017.5,NA,114B1.955
P2373,538145.7,4574701.1,NA,114B1.952
P2374,539335.6,4575184,NA,114B1.950
P2375,538467.6,4574120.6,NA,114B1.951
P2377,536266,4574643.7,NA,114B1.973
P2378,535771.6,4573614.7,NA,114B1.976
P2379,536214.3,4572930.7,NA,114B1.979
P2380,536593.6,4573677.9,NA,114B1.975
P2381,537553.6,4573965.4,NA,114B1.953
P2383,537680.1,4572689.2,NA,114B1.959
P2384,538553.8,4573143.3,NA,114B1.957
P2387,537093.8,4572562.8,NA,114B1.977
P2390,535277.3,4572838.7,NA,114B1.978
P2392,538254.9,4572033.9,NA,114B1.958
P2393,537501.9,4571608.5,NA,114B1.960
P2395,536950,4571809.7,NA,114B1.961
P2397,538496.3,4571620,NA,114B1.963
P2404,535593.4,4569527.6,NA,114B1.966
P2405,535645.1,4570200.2,NA,114B1.982
P2411,533667.8,4571936.2,NA,114B1.985
P2414,534443.8,4570688.8,NA,114B1.984
P2417,534547.3,4568912.6,NA,114B1.967
P2418,532489.3,4573103.1,NA,114B1.628
P2422,532518.1,4571183.2,NA,114B1.634
P2425,532000.7,4571556.8,NA,114B1.632
P2427,532127.2,4572953.6,NA,114B1.627
P2428,531839.8,4572557,NA,114B1.624
P2429,531954.8,4572056.9,NA,114B1.629
P2433,529689.9,4572689.2,NA,114B1.618
P2435,530408.4,4571953.4,NA,114B1.622
P2437,531063.8,4572804.2,NA,114B1.621
P2442,528396.5,4572516.8,NA,114B1.617
P2445,528252.8,4572166.1,NA,114B1.665
P2447,527614.8,4571045.2,NA,114B1.667
P2448,527476.8,4570447.4,NA,114B1.668
P2450,528281.6,4570217.4,NA,114B1.669
P2451,528431,4570631.3,NA,114B1.666
P2453,528666.7,4571361.4,NA,114B1.664
P2455,529431.2,4572079.9,NA,114B1.619
P2457,529350.8,4571436.1,NA,114B1.663
P2458,529810.6,4571413.1,NA,114B1.662
P2461,531420.1,4571999.4,NA,114B1.623
P2463,531569.6,4571321.1,NA,114B1.633
P2465,533558.5,4571079.7,NA,114B1.638
P2466,533041.2,4570757.8,NA,114B1.637
P2468,531753.6,4570832.5,NA,114B1.636
P2471,532282.4,4570315.2,NA,114B1.642
P2472,531908.8,4569843.8,NA,114B1.643
P2473,532989.4,4570108.2,NA,114B1.640
P2475,533799.9,4569631.1,NA,114B1.639
P2480,530983.3,4570234.7,NA,114B1.635
P2483,530080.8,4570763.5,NA,114B1.661
P2485,533006.7,4572338.6,NA,114B1.630
P2490,529603.6,4570234.7,NA,114B1.660
P2493,529764.6,4569573.6,NA,114B1.658
P2494,529161.1,4569372.4,NA,114B1.670
P2495,530655.6,4569884,NA,114B1.659
P2499,530845.3,4569027.5,NA,114B1.657
P2501,531420.1,4569418.4,NA,114B1.645
P2503,532535.3,4569154,NA,114B1.644
P2504,532719.3,4568947.1,NA,114B1.648
P2506,530816.6,4568199.8,NA,114B1.656
P2507,531489.1,4568217,NA,114B1.646
P2511,531931.8,4567510,NA,114B1.655
P2513,532253.6,4568153.8,NA,114B1.652
P2514,532931.9,4568113.5,NA,114B1.650
P2515,532914.7,4567515.7,NA,114B1.651
P2518,533730.9,4567981.3,NA,114B1.649
P2519,533937.9,4568924.1,NA,114B1.647
P2520,533265.4,4569424.2,NA,114B1.641
P2522,534800.1,4567987.1,NA,114B1.968
P3373,529508.8,4568458.2,NA,114A1.671
P3374,529802.1,4567965.4,NA,114A1.672
P3376,530052.3,4567370.9,NA,114A1.674
P3378,530529.5,4567879.3,NA,114A1.673
P3379,531002.7,4567429.6,NA,114A1.675
P3380,530599.9,4566584.8,NA,114A1.676
P3383,532645.3,4566819.5,NA,114A1.654
P3384,533474.4,4566788.2,NA,114A1.653
P3385,531601.1,4566115.5,NA,114A1.678
P3387,532602.3,4566467.5,NA,114A1.677
P3390,534190.1,4566162.4,NA,114A2.687
P3391,532915.2,4565896.5,NA,114A1.679
P3393,532258.1,4565333.3,NA,114A1.681
P3395,533943.8,4564742.8,NA,114A1.682
P3396,533908.6,4565724.4,NA,114A1.680
P3397,534831.5,4565239.4,NA,114A2.683
P3399,539326.6,4565739.5,NA,114A2.695
P3401,538033.3,4564477.6,NA,114A2.691
P3403,535363.4,4564570.7,NA,114A2.689
P3406,536231.6,4565110.4,NA,114A2.688
P3407,537009.9,4564214.8,NA,114A2.690
P3409,535061,4563468.6,NA,114A2.684
P3411,535244.8,4562569.1,NA,114A2.685
P3412,535851,4562447.8,NA,114A2.686
P3415,536527.6,4562154.5,NA,114A2.1011
P3425,537235.5,4560840.4,NA,114A2.1003
P3426,537188.6,4561231.5,NA,114A2.1002
P3436,539191,4564548,NA,114A2.694
P3437,538721.7,4564853.1,NA,114A2.693
P3438,540027.9,4564907.8,NA,114A2.696
P3440,540954.8,4564317.3,NA,114A2.698
P3443,540278.3,4563844,NA,114A2.697
P3453,541877.8,4562893.7,NA,114A2.700
P3457,541654.9,4562080.2,NA,114A2.709
P3458,542175.1,4561579.6,NA,114A2.710
P3459,541952.1,4561082.9,NA,114A2.711
P3462,541150.4,4560355.5,NA,114A2.726
P3463,541080,4561423.1,NA,114A2.725
P3466,539687.7,4562838.9,NA,114A2.707
P3467,538796,4562494.8,NA,114A2.704
P3468,539566.4,4562131,NA,114A2.706
P3469,538803.8,4562056.7,NA,114A2.718
P3478,537309.8,4559905.7,NA,114A2.1005
