"ProfID","HorID","DepthFrom","DepthTo","CaCO3_perc","OM_perc","pH_H2O","pH_nKCl","P2O5_mg100g","K2O_mg100g","Bulk_density_gcm3","Higroscopic_water","Stones_perc","Sand_perc","Silt_perc","Clay_perc"
"P3522","P3522H01",0,26,0,1.9,5.9,5.2,7,20,1.7,0.6,12,85,6,9
"P3678","P3678H01",0,34,0.1,0.8,6.1,5.1,31.8,20.8,1.5,0.7,NA,85,10,5
"P3725","P3725H02",31,67,0.3,0.4,7.1,6.2,7.8,2.6,1.6,1.1,NA,85,9,6
"P4470","P4470H01",0,20,0.3,1.5,7.8,7.1,1,8.7,1.3,1.1,4,85,12,3
"P4486","P4486H02",20,60,0,0.8,6.1,5.3,1,5.8,NA,1,16,85,12,3
"P4501","P4501H01",0,20,0,0.9,6,5.1,19.4,10.9,NA,0.8,11,85,9,7
"P4871","P4871H01",0,16,0,1.7,6,5.3,1.2,7.3,NA,NA,15,85,11,4
"P4930","P4930H01",0,12,0,5.3,5.9,4.9,2.4,15.7,NA,0.9,33,85,15,0
"P4946","P4946H03",51,90,0,1.2,5.6,4.1,1.2,6.7,NA,0.8,30,85,12,4
"P4975","P4975H02",25,51,0,1.6,6.4,5.5,1.6,13.3,NA,2.5,56,85,9,7
"P4975","P4975H03",51,90,0,1.6,7.1,5.7,4.5,12.5,NA,2.6,33,85,13,2
"P4988","P4988H01",0,10,0,7.5,5.4,4.5,1,23.1,NA,2.2,20,85,14,2
"P5011","P5011H01",0,15,0,8.5,5.1,4.3,1,16.6,NA,2.6,9,85,14,1
"P5023","P5023H01",0,25,0,7.3,6.5,5.8,1.3,45.2,NA,3.6,19,85,15,0
"P5030","P5030H01",0,18,0,2,5.5,4.9,1,35.6,NA,2.3,10,85,15,0
"P5030","P5030H02",18,30,0,1.6,5.7,4.6,1,30.6,NA,1.3,14,85,9,6
"P5823","P5823H01",0,23,0,4.3,6.2,5.9,1,11.4,NA,1.9,30,85,14,1
"P6251","P6251H01",0,20,0,1.6,8.4,7.4,NA,NA,NA,1,5,85,7,7
"P6322","P6322H01",0,35,0,1.9,6.6,5.5,NA,NA,NA,NA,27,85,9,6
"P6481","P6481H02",26,60,6,0.4,8.7,7.8,NA,NA,NA,1,0,85,9,6
"P0320","P0320H01",0,8,1.7,2.6,6.2,5.3,1,6.5,NA,1,40,86,11,3
"P0415","P0415H01",0,15,0,5.6,4.4,3.9,1,10.4,NA,1.7,24,86,13,1
"P0435","P0435H02",16,60,0,5.1,5.1,3.8,1,17.5,NA,NA,7,86,10,5
"P0440","P0440H02",10,30,0,9.8,4.7,3.8,0.9,12.8,NA,NA,56,86,11,2
"P0444","P0444H02",10,32,0,8.3,4.8,3.6,3.1,8.4,NA,NA,39,86,15,0
"P0597","P0597H01",0,12,0,4.8,5,4.4,4.2,28.6,NA,2.3,37,86,12,2
"P1005","P1005H04",97,120,3.5,0,7.9,7.6,NA,NA,NA,NA,0,86,13,1
"P1166","P1166H03",29,45,0,2.2,5,4,1.6,14.7,NA,NA,15,86,12,2
"P1888","P1888H04",70,85,0,1.1,5.7,4.6,NA,NA,NA,1.9,43,86,12,3
"P1910","P1910H03",50,70,0,5.7,5.2,3.8,NA,NA,NA,2.4,53,86,12,2
"P1946","P1946H02",10,25,0,1.9,4.8,3.5,1,6,NA,1.6,57,86,10,5
"P1990","P1990H03",49,85,0,2,6.7,6,4.5,16.9,NA,1.7,2,86,2,13
"P2049","P2049H01",0,7,0,4.1,5.6,5.2,8.9,14.2,NA,1.4,6,86,13,1
"P2743","P2743H03",48,75,4.6,0.7,8.2,7.1,7.5,5.6,NA,0.9,0,86,11,3
"P2780","P2780H03",53,100,0,0.5,6.7,5.2,14.6,5.1,NA,1.3,33,86,8,6
"P2793","P2793H01",0,25,0,0.7,5.8,5,NA,NA,NA,0.5,0,86,9,4
"P2875","P2875H04",73,112,0,1.2,6.9,6.1,NA,NA,NA,1.2,22,86,14,1
"P2912","P2912H01",0,20,0,3.1,7,6,NA,NA,NA,2.2,1,86,5,9
"P2957","P2957H01",0,35,0,0.9,7.7,7.1,NA,NA,NA,0.5,12,86,9,5
"P3108","P3108H02",20,55,0,0.8,6.6,5.7,1,7.6,NA,NA,21,86,10,4
"P3276","P3276H01",0,23,0,1.5,6.6,5.5,4.2,7.7,NA,0.6,23,86,9,5
"P3332","P3332H02",26,60,0,0.7,5.4,4.2,1,3.9,NA,1.4,22,86,9,6
"P3332","P3332H03",60,95,0,0.3,5.5,4.2,1,5.1,NA,1.2,14,86,10,5
"P3337","P3337H02",38,54,0,3.2,5.4,4.4,6.8,4,NA,1,29,86,10,4
"P3342","P3342H03",65,90,0,0.8,5.5,4.9,4.9,2.3,NA,1.2,19,86,6,8
"P3689","P3689H01",0,24,0,1.9,6.4,5.6,7,30,1.7,0.9,2,86,6,8
"P3975","P3975H01",0,28,0,1.1,6.8,5.4,5.9,6.8,NA,1.2,12,86,3,10
"P3979","P3979H01",0,35,0,2,5.2,4.2,1.6,8.2,NA,0.6,15,86,7,7
"P3980","P3980H01",0,16,0,2.5,5.8,4.9,4.2,12.1,NA,0.5,9,86,7,7
"P3984","P3984H01",0,29,0,1.6,6.6,5.7,1,7.7,NA,0.8,13,86,6,8
"P4135","P4135H03",48,65,0,1.2,7.9,6.6,6.9,5,NA,1.2,0,86,8,7
"P4464","P4464H01",0,20,0.1,1,6.5,6,2,10.7,NA,1.9,8,86,13,2
"P4495","P4495H01",0,34,0.1,0.9,6.4,5.7,6.6,10.6,1.4,6.5,4,86,10,4
"P4501","P4501H02",20,40,0,0.5,6.3,5.5,10,6,NA,1,17,86,8,6
"P4865","P4865H01",0,20,0,2.5,5.6,4.8,2.6,15.7,NA,0.8,24,86,12,2
"P4879","P4879H01",0,20,0,2.5,6.6,5.6,1,10.9,NA,0.6,27,86,14,1
"P4940","P4940H01",0,32,0,4.5,5.6,5,1,50.9,NA,1.9,16,86,14,0
"P5030","P5030H04",65,100,0,3.4,5.4,3.9,1,2.8,NA,0.8,18,86,12,2
"P5121","P5121H03",75,110,NA,1,8.3,7.6,NA,NA,NA,3.2,NA,86,13,1
"P5122","P5122H02",32,95,0.2,0.8,7.2,6.2,8.2,28.2,1.7,0.6,7,86,9,5
"P5252","P5252H03",53,71,0,1.3,7,6.3,13.3,19.7,NA,5.5,5,86,11,3
"P5464","P5464H02",20,50,0,0.4,7.2,6.7,0.6,NA,NA,1.3,32,86,13,2
"P5494","P5494H02",18,65,0,1.6,6.1,5.2,1,5.3,1.7,1.8,2,86,12,2
"P5799","P5799H04",45,75,0,2.4,4.7,4,NA,NA,NA,1.6,29,86,11,3
"P0322","P0322H01",0,15,0,1.6,5.8,4.4,1,10.9,NA,0.7,31,87,10,4
"P0445","P0445H01",0,4,0,3.7,4.2,3.6,1,19.6,NA,NA,18,87,12,1
"P0601","P0601H01",0,10,0,9.3,6.1,5.7,6.4,55.9,NA,4.5,37,87,11,2
"P0722","P0722H01",0,22,0,2,5.9,5,2.7,11.8,NA,NA,14,87,13,1
"P0776","P0776H01",0,19,0,2.7,8.1,7,1.3,5.3,NA,NA,21,87,7,6
"P0879","P0879H02",20,50,14.9,1.1,NA,NA,NA,NA,NA,NA,0,87,12,0
"P1506","P1506H04",85,135,1,0.4,8,7.7,NA,NA,NA,1,1,87,8,5
"P1517","P1517H01",0,20,0,1.2,6.2,5.5,0.4,NA,NA,0.9,21,87,9,4
"P1602","P1602H04",67,80,0,1.3,7,5.9,2.5,9.6,NA,NA,33,87,9,4
"P1922","P1922H04",41,82,0,1,5.1,3.6,NA,NA,NA,1.6,31,87,11,2
"P2081","P2081H03",97,126,0.1,0.4,6.4,5.5,NA,NA,NA,1.6,NA,87,3,10
"P2276","P2276H03",68,114,0.1,0.3,6.4,5.6,NA,NA,NA,0.3,16,87,10,3
"P2279","P2279H01",0,37,0.1,2.2,NA,5.5,2.6,7.8,1.7,1.5,NA,87,7,6
"P2387","P2387H01",0,27,0.3,1.9,7.3,6.4,8.5,8.8,1.5,1.1,NA,87,10,3
"P2412","P2412H03",74,120,1.6,0.9,8,7.1,NA,NA,NA,1.4,NA,87,9,4
"P2640","P2640H03",37,65,38.4,1.3,8.2,7.1,3.7,10.3,NA,NA,1,87,10,3
"P2990","P2990H01",0,25,0,1.6,7.1,6.6,NA,NA,NA,1.6,0,87,11,2
"P3127","P3127H02",40,66,0,2,6.5,6.1,2,7.8,NA,1.3,41,87,10,3
"P3207","P3207H01",0,11,0,2.3,5.5,4.5,1.6,8.2,NA,NA,13,87,7,7
"P3271","P3271H01",0,18,0,1.2,6.6,5.3,12.1,5.6,NA,1,31,87,9,4
"P3308","P3308H01",0,20,0,2.3,5.4,4.1,2.7,6.7,NA,0.6,24,87,8,5
"P3309","P3309H01",0,20,0,2.1,5.3,4.3,1.8,8.7,NA,0.5,30,87,8,5
"P3320","P3320H01",0,20,0,2.9,6,5.2,3.8,5,NA,0.9,32,87,9,4
"P3323","P3323H01",0,21,0,2.4,5.6,4.8,2.3,9.3,NA,0.6,18,87,9,5
"P3339","P3339H01",0,23,0,4.6,5.1,4,1.7,10.9,NA,1.5,42,87,9,4
"P4188","P4188H01",0,30,0,1.9,7.2,6.1,3.6,6,NA,0.6,8,87,10,4
"P4463","P4463H01",0,18,0.1,2.1,6.6,5.9,5.2,6.8,NA,0.6,6,87,11,3
"P4463","P4463H02",18,47,0.1,1,6.5,5.8,2.4,2.6,NA,0.6,1,87,5,8
"P4476","P4476H02",30,75,3.3,0.9,8.2,7.1,1.4,2.6,1.6,0.6,4,87,11,2
"P4644","P4644H03",50,100,0,1.7,6.4,5.4,NA,NA,NA,NA,53,87,9,5
"P4869","P4869H01",0,18,0,2.4,6.2,5.4,1,8.5,NA,0.7,6,87,12,1
"P4897","P4897H01",0,25,0,3.2,5.9,4.7,2.6,10.1,NA,1.4,33,87,12,1
"P4897","P4897H03",56,80,0,2.7,6,4.9,1,5.2,NA,1,31,87,11,2
"P4974","P4974H04",77,110,0,0.7,6.1,5,14.3,7,NA,1.3,42,87,10,4
"P5000","P5000H01",0,3,0,5.2,5.5,4.6,1,21.1,NA,1.9,49,87,13,1
"P5616","P5616H02",30,55,1.1,1.1,7.7,7.1,6.5,NA,NA,NA,12,87,8,5
"P5629","P5629H03",40,60,4.4,0.6,8.1,7.3,1.4,NA,NA,NA,0,87,9,4
"P5934","P5934H03",32,53,0,1.2,5.4,3.9,1.5,3.8,NA,1.1,29,87,3,10
"P5934","P5934H04",53,78,0,1,5.3,3.8,1.5,7.4,NA,1,47,87,5,7
"P6321","P6321H01",2,10,0,2.9,6.1,5,NA,NA,NA,NA,15,87,9,4
"P6424","P6424H01",0,35,0,1.6,5.9,4.6,NA,NA,NA,0.6,35,87,10,4
"P0426","P0426H01",0,13,0,2.7,6,4.2,1,5.3,NA,NA,27,88,11,2
"P0439","P0439H02",20,43,0,10.2,4.5,3.4,1,17,NA,NA,31,88,10,3
"P0440","P0440H01",0,10,0,3.5,5.2,4.3,1,4.2,NA,NA,32,88,11,1
"P0449","P0449H01",0,8,0,1.1,5.2,3.9,1,25,NA,NA,11,88,10,2
"P1107","P1107H01",0,10,9.8,7.9,7.1,6.9,1,NA,NA,NA,1,88,12,NA
"P1165","P1165H01",0,10,0,8.5,6.5,5.9,2.1,21.9,NA,NA,30,88,11,0
"P1647","P1647H03",95,115,0,10.9,5.7,4,1,14.4,NA,1.6,17,88,9,4
"P1804","P1804H02",46,75,0,1.8,6.4,5.5,0.4,NA,NA,2,46,88,5,8
"P1806","P1806H02",20,40,0,0.9,NA,NA,NA,NA,NA,1.1,56,88,6,6
"P2197","P2197H03",80,121,0.1,0.4,7,6.1,NA,NA,NA,1.4,9,88,11,2
"P2369","P2369H03",60,100,8,0.9,8.4,7.5,NA,NA,NA,2.6,NA,88,6,6
"P2489","P2489H03",89,135,0.1,0.1,6.5,5.9,NA,NA,NA,0.5,25,88,10,3
"P2743","P2743H04",75,97,5,0.3,8,7,4,3.5,NA,0.5,0,88,10,2
"P2771","P2771H03",53,65,0,1.4,7.5,6.2,16.2,5.2,0,3.9,10,88,6,7
"P2774","P2774H03",41,98,0,0.6,8.2,6.8,30.9,7.6,NA,0.7,23,88,6,7
"P2777","P2777H01",0,30,0,1.2,6.4,4.7,11,10.1,NA,1.6,6,88,6,6
"P3127","P3127H01",0,40,0,2.3,6.7,6,5.3,11.7,NA,1.1,9,88,8,5
"P3250","P3250H02",8,60,0,1.5,5.7,4.2,5.5,50.5,NA,NA,14,88,11,0
"P3269","P3269H01",0,15,0,2.1,6.6,5.5,3.6,11.2,NA,0.6,5,88,6,6
"P3273","P3273H01",0,21,0,2.5,7,5.7,8.9,6.5,NA,0.9,8,88,10,3
"P3284","P3284H01",0,16,0,1.9,6.1,5.1,13.3,10.5,NA,1,12,88,7,6
"P3298","P3298H01",0,27,0,1.6,5.5,4.4,2.4,6.3,NA,0.4,16,88,8,4
"P3312","P3312H01",0,25,0,1.6,5.6,4.8,5.5,10.5,NA,0.6,14,88,8,4
"P3315","P3315H03",61,78,1.4,1.1,8.2,6.5,14.2,4,NA,0.5,0,88,8,4
"P3329","P3329H01",0,28,0,2.9,5.5,4.3,2.7,7.3,NA,1.3,29,88,9,4
"P3340","P3340H03",53,85,0,0.8,6.1,4.4,1.1,5,NA,0.6,26,88,7,5
"P3342","P3342H01",0,29,0,8.6,5.1,4.1,2.1,11.3,NA,2.6,23,88,4,8
"P3974","P3974H01",0,16,0,1.5,6.1,5.1,1.7,9,NA,0.5,17,88,7,5
"P4457","P4457H01",0,32,0,1.3,6.4,5.4,35.6,17,NA,NA,29,88,12,0
"P4470","P4470H02",20,100,0.9,1.1,7.7,7,1,4.4,1.4,1.3,1,88,10,3
"P4476","P4476H03",75,120,4.2,NA,8,7.5,1,1.5,1.5,0.5,1,88,9,3
"P4477","P4477H02",30,55,2.2,0.5,8.1,7.3,1,2.4,NA,0.8,0,88,9,3
"P4482","P4482H03",50,100,0.2,0.5,8.2,7.2,1,1.2,1.7,1,1,88,10,3
"P4940","P4940H02",32,70,0,1.4,5.9,4.6,5.7,16.4,NA,1,14,88,12,0
"P5030","P5030H03",30,65,0,8,5.3,4.3,1,22.1,NA,1,13,88,13,0
"P5810","P5810H02",38,75,0.1,1.4,7.5,6.5,1,2.1,NA,0.9,0,88,10,3
"P6251","P6251H02",20,50,0,1.3,8.4,7.6,NA,NA,NA,0.7,13,88,7,5
"P6252","P6252H01",0,18,0,1.8,6.3,5.1,NA,NA,NA,0.5,18,88,8,5
"P6282","P6282H01",0,10,0,2.4,6.9,5.4,NA,NA,NA,0.6,5,88,8,4
"P6303","P6303H01",0,37,0,1.9,6.3,5.8,NA,NA,NA,0.6,34,88,9,4
"P0021","P0021H02",15,46,0,3.1,4.4,3.7,1.3,7.2,NA,2.1,50,89,12,0
"P0026","P0026H01",0,16,0,3.8,6,5.1,1,18.4,NA,1.8,47,89,11,0
"P0323","P0323H01",0,12,0,1.4,5.9,4.2,1,7.3,NA,0.7,46,89,7,4
"P0420","P0420H01",0,18,0,1.9,5.6,3.7,1,3.3,NA,NA,38,89,9,3
"P0601","P0601H02",15,25,0,6.5,5.8,5,6.3,36.4,NA,4,53,89,10,1
"P0751","P0751H01",0,35,0,1.3,7.4,6.1,13,3.8,NA,NA,44,89,7,5
"P0763","P0763H03",55,85,0,0.7,7.2,6.1,5.5,3,NA,NA,1,89,6,5
"P0782","P0782H01",0,21,0,2.5,6,4.5,11,3.6,NA,NA,16,89,6,5
"P1039","P1039H03",35,50,8.4,0,8.2,7.6,NA,NA,NA,NA,0,89,10,1
"P1171","P1171H01",0,12,0,5.4,5.9,5.2,1,16.3,NA,NA,21,89,10,0
"P1482","P1482H03",85,150,3.7,0.3,7.6,7.1,1,NA,NA,9.7,7,89,5,6
"P1541","P1541H01",0,18,0,1.8,6.4,5.9,1.4,NA,NA,2.1,6,89,11,0
"P1600","P1600H04",67,128,16.5,0.2,7.9,7.4,6.5,2.4,NA,1.4,28,89,8,3
"P1906","P1906H01",0,10,0,1.1,5.8,4.5,1.4,7.3,NA,1.3,15,89,10,1
"P1915","P1915H04",58,80,0,3.4,4.9,4.1,NA,NA,NA,1.3,87,89,8,2
"P2251","P2251H03",80,117,0.1,0.3,6.8,6,NA,NA,NA,1.1,41,89,6,5
"P2276","P2276H01",0,32,0,1,6.2,5.4,1.7,8.4,1.7,0.5,NA,89,12,7
"P2352","P2352H03",77,105,NA,1,8.5,7.5,NA,NA,NA,3.8,NA,89,10,1
"P2359","P2359H03",48,88,0.3,0.6,8.2,7.3,NA,NA,NA,4.4,NA,89,10,1
"P2497","P2497H03",81,120,0.1,0.4,6.5,5.6,NA,NA,NA,1.1,2,89,11,NA
"P2743","P2743H05",97,120,7.3,0.4,8.2,7,6.4,5.1,NA,1.1,0,89,8,3
"P2864","P2864H01",0,23,0,20.3,6.5,6.8,NA,NA,NA,1,0,89,7,4
"P3220","P3220H02",23,61,0,1.6,6.1,5,21.2,34.8,NA,0.8,24,89,9,2
"P3270","P3270H01",0,15,0,2.1,6.6,5.5,6,10.8,NA,0.6,39,89,9,2
"P3282","P3282H01",0,15,0,1.6,6.4,5.3,17.3,6.3,NA,0.6,29,89,6,5
"P3294","P3294H01",0,23,0,1.7,6,5.1,6.5,8.4,NA,0.6,27,89,7,4
"P3328","P3328H01",0,20,0,2.1,5.9,4.8,7.1,5.1,NA,1.1,25,89,8,4
"P3338","P3338H03",41,75,0,1.6,5.3,4.3,3.6,1,NA,1.4,48,89,8,4
"P3339","P3339H02",23,54,0,2.1,5,4.2,1,6.8,NA,0.8,47,89,8,3
"P3370","P3370H01",0,28,0,2.53,6.2,5.1,2.7,6.8,NA,1,4,89,9,3
"P4476","P4476H01",0,30,2.5,1.5,8,7.4,1,2.9,1.4,0.7,1,89,9,3
"P4482","P4482H04",100,130,0.1,0.3,7.2,6.3,1,0.9,NA,0.6,3,89,8,3
"P4487","P4487H02",20,40,0,1.3,6.5,5.8,1.2,5.6,NA,1.1,5,89,9,2
"P4897","P4897H02",25,56,0,2.6,6.1,4.9,1,8.5,NA,0.8,28,89,11,1
"P4988","P4988H02",10,40,0,2.2,5.3,4,1,7.8,NA,1.2,11,89,10,0
"P5798","P5798H01",0,8,0,1.9,5.2,4.6,1,6.2,NA,NA,18,89,9,2
"P6414","P6414H02",30,75,0,0.9,5.4,4.7,NA,NA,NA,1.2,21,89,7,5
"P0021","P0021H01",0,15,0,6.8,4.5,3.8,1,14.2,NA,3,44,90,10,0
"P0385","P0385H01",0,15,0,1.4,6.2,5.9,2.8,8.9,NA,0.5,15,90,10,0
"P0393","P0393H01",0,13,0,0.6,5.9,5.7,1,1.7,NA,0.5,18,90,7,3
"P0451","P0451H01",0,15,0,0.6,6.2,5.2,14.9,11.2,NA,0.3,23,90,6,4
"P1107","P1107H02",10,23,0,7.7,6.6,5.6,1,NA,NA,NA,0,90,9,NA
"P1165","P1165H02",10,25,0,2.7,5.8,5.2,1,15.1,NA,NA,28,90,9,1
"P1167","P1167H01",0,12,0,4,5,4.2,2,6.5,NA,NA,26,90,10,1
"P1647","P1647H01",0,19,0,7.7,5.1,4,1,12.1,NA,2.3,11,90,10,0
"P1647","P1647H02",19,95,0,1.6,5.5,4.2,1,12.3,NA,1.2,25,90,7,3
"P1916","P1916H03",40,57,0,8.9,4.8,3.9,NA,NA,NA,5.4,52,90,5,6
"P2049","P2049H02",7,38,0,1.4,6.3,5.5,4.6,4,NA,0.8,14,90,9,1
"P2165","P2165H01",0,20,0.2,3,6.2,4.9,5,12.2,1.4,5.1,NA,90,3,6
"P2258","P2258H03",93,124,0,0.3,6,5.1,NA,NA,NA,0.8,28,90,4,6
"P2292","P2292H03",73,110,4,0.4,7.8,6.8,NA,NA,NA,2.1,3,90,7,4
"P2362","P2362H03",69,113,0,0.7,6.9,6,NA,NA,NA,1.8,44,90,6,4
"P2800","P2800H01",0,20,0,0.9,5.8,5.4,NA,NA,NA,0.7,15,90,7,3
"P2967","P2967H05",80,95,0.5,NA,7.1,6.9,NA,NA,NA,0.6,25,90,9,2
"P3265","P3265H01",0,19,0,2.3,6.3,5,5,5,NA,0.8,30,90,7,3
"P3267","P3267H01",0,16,0,1.8,6.4,5.3,6.2,4.2,NA,0.8,29,90,7,3
"P3687","P3687H04",87,112,0,0.4,5.9,5.1,NA,NA,NA,0.9,24,90,4,6
"P4433","P4433H01",0,27,0,1.2,7.2,6,15.3,14.5,NA,NA,47,90,7,3
"P4720","P4720H01",0,16,0,1.2,6.9,5.2,4.2,5.4,NA,0.7,30,90,8,2
"P4800","P4800H02",13,38,0,1.3,5,3.9,2,5.5,NA,1,22,90,10,0
"P4808","P4808H01",0,25,0,2.2,6.1,4.8,2,6.2,NA,0.6,11,90,11,0
"P4941","P4941H03",65,90,0,1.4,5.4,4.4,2.2,2.4,NA,1.2,6,90,10,NA
"P4944","P4944H02",20,42,0,4.5,5.9,4.6,3.3,8.9,NA,1.6,20,90,10,0
"P5069","P5069H01",0,30,8.8,2.2,8.3,8.3,NA,NA,NA,NA,0,90,9,NA
"P5069","P5069H02",80,100,7.8,1.5,6.6,6.5,NA,NA,NA,NA,0,90,9,NA
"P5090","P5090H01",0,12,0,2.4,6,NA,1,13.7,NA,NA,76,90,5,5
"P5588","P5588H01",0,30,0,1.7,6.6,6.1,0.6,NA,NA,NA,20,90,9,1
"P6256","P6256H01",0,30,0,0.9,7.1,6.1,NA,NA,NA,0.5,11,90,2,8
"P6468","P6468H04",28,56,NA,4.3,4.9,3.9,NA,NA,NA,3.4,28,90,5,4
"P0332","P0332H01",0,8,6.8,3.3,5,3.8,1,5.6,NA,1.2,21,91,8,1
"P0386","P0386H01",0,8,10.1,0.9,7.2,6.1,1,9.4,NA,0.8,30,91,9,0
"P0779","P0779H02",25,49,2.2,1,8.3,7.2,7.3,5.8,NA,NA,0,91,6,3
"P1166","P1166H02",10,28,0,3.3,5,4.1,1.2,15.6,NA,NA,18,91,6,3
"P1169","P1169H01",0,10,0,6.1,5.8,5.3,1,11.8,NA,NA,28,91,8,1
"P1170","P1170H02",12,32,0,3,5.5,4.7,1,18.5,NA,NA,34,91,9,1
"P1482","P1482H02",35,85,0.2,1.9,7.6,6.9,5.1,NA,NA,7,0,91,5,4
"P1649","P1649H02",15,32,0,4,5.3,4,1,9.7,NA,1.4,12,91,9,0
"P1910","P1910H04",70,90,0,3.3,5.6,3.9,NA,NA,NA,1.7,61,91,8,1
"P1924","P1924H04",62,86,0,2.1,5.7,4.1,NA,NA,NA,1.1,61,91,7,2
"P2137","P2137H03",89,127,0.2,0.4,7.1,6.4,NA,NA,NA,1,8,91,7,3
"P2501","P2501H02",38,73,0,0.3,6.5,5.3,2.3,4,1.5,0.6,14,91,6,4
"P2501","P2501H03",73,112,0,0.6,6.4,5.2,NA,NA,NA,0.6,15,91,6,3
"P3125","P3125H02",18,26,0.2,1.3,7,6.6,11.6,3.2,NA,NA,1,91,7,3
"P3220","P3220H03",61,90,0,1,6,5,40.2,36,NA,0.63,25,91,8,1
"P3283","P3283H01",0,14,0,1.6,5.6,4.5,9.3,16,NA,1.5,25,91,6,4
"P3292","P3292H01",0,17,0,1.2,5.4,4.2,7.4,5.2,NA,0.4,26,91,6,3
"P3306","P3306H01",0,15,0,2.6,6.3,4.8,6.9,4.2,NA,1.2,11,91,5,4
"P3344","P3344H01",0,13,0,2.7,5.5,4.7,3.8,10.8,NA,0.8,14,91,6,3
"P4489","P4489H04",85,120,0.4,0.4,6.5,5.9,NA,4.8,1.5,1.7,17,91,8,2
"P4494","P4494H01",0,22,0,0.9,6.5,5.5,1.2,12.9,NA,0.6,8,91,6,4
"P4504","P4504H01",0,32,0,1.4,4.7,4.3,6,10.4,NA,0.8,6,91,4,4
"P4800","P4800H01",0,13,0,5.1,4.9,3.9,2.6,10.5,NA,1.1,24,91,9,0
"P4806","P4806H01",0,32,0,1.6,6.5,5.9,2.2,4.6,NA,0.5,25,91,9,0
"P4886","P4886H01",0,18,0,1.9,5.5,4.7,1.4,8.1,NA,1.3,29,91,9,0
"P4945","P4945H02",17,35,0,1.8,6,4.4,1,16.4,NA,1.1,37,91,8,0
"P5011","P5011H02",15,32,0,4,5.3,4,1,9.7,NA,1.4,12,91,9,0
"P6294","P6294H04",100,140,0,0.1,8.4,7.7,NA,NA,NA,0.6,1,91,7,2
"P6378","P6378H04",68,110,0,0.8,7,6.1,NA,NA,NA,0.5,7,91,8,2
"P6414","P6414H01",0,30,0,1.9,7.2,6.4,NA,NA,NA,1.1,29,91,5,4
"P0384","P0384H01",0,16,0,1.9,6.1,5.4,4,12.1,NA,0.5,28,92,7,1
"P0398","P0398H01",0,8,0,7.1,6,5.4,1,25,NA,0.6,24,92,8,0
"P1516","P1516H01",0,20,0,1.2,6.7,5.9,NA,NA,NA,0.8,10,92,15,48
"P1805","P1805H02",45,70,0,0.6,NA,NA,NA,NA,NA,1.6,57,92,4,4
"P1906","P1906H02",10,50,0,0.9,5.4,4.1,4,6.8,NA,2.9,10,92,6,2
"P2050","P2050H03",55,105,9.6,0.8,7.1,6.7,1,29.7,NA,0.6,NA,92,8,1
"P2631","P2631H01",0,30,3.8,1.6,8.2,7,24.2,15.1,NA,NA,1,92,8,0
"P4179","P4179H02",21,39,1.2,1.2,8.8,7.5,9.3,6.9,NA,1.2,0,92,3,5
"P4653","P4653H01",0,20,0,1.5,5.6,5.4,20,NA,NA,0.8,32,92,5,3
"P4868","P4868H01",0,15,0,4.5,6.5,5.8,1.3,23.1,NA,4.8,27,92,6,3
"P5038","P5038H03",60,100,0,1.1,5.7,3.9,1,9.8,NA,1.5,31,92,4,4
"P5824","P5824H01",0,19,0,1.8,6,5.4,3.9,10.2,NA,1.9,21,92,7,2
"P6403","P6403H03",35,70,3.4,0.3,8.8,8.5,NA,NA,NA,NA,0,92,3,5
"P6488","P6488H01",0,30,3,1,8.7,7.9,NA,NA,NA,0.6,12,92,5,3
"P6491","P6491H03",62,100,0,0.5,5.6,4.1,NA,NA,NA,1.1,25,92,7,2
"P0389","P0389H01",0,10,0,2,6,4.9,1,24,NA,0.7,33,93,4,3
"P0397","P0397H01",0,22,0,3.9,6,5.3,1,15.3,NA,0.7,33,93,7,0
"P0434","P0434H02",23,45,0,7.4,5,4,1,10,NA,NA,53,93,7,3
"P0727","P0727H01",0,10,0,2.4,5.5,4.4,1,5,NA,NA,24,93,5,1
"P0741","P0741H01",0,11,0,4.5,5.2,4.4,1.2,6,NA,NA,20,93,6,1
"P0741","P0741H02",11,32,0,2.4,5.5,4.4,2.2,5.4,NA,NA,10,93,6,1
"P1509","P1509H01",0,10,0.2,0.3,7.6,7.1,1.2,NA,NA,0.8,0,93,3,4
"P1915","P1915H03",40,58,0,6.7,4.7,3.9,NA,NA,NA,3.4,39,93,5,2
"P2261","P2261H03",80,110,20,2.3,8.2,7.2,NA,NA,NA,3.6,NA,93,6,1
"P2628","P2628H01",0,25,0,1.4,8.1,7.2,1,4.7,NA,NA,34,93,6,0
"P2743","P2743H01",0,22,3.6,0.8,7.7,6.7,16.5,9.1,NA,0.7,0,93,5,2
"P2843","P2843H03",40,65,4.3,0.8,8.2,7.1,NA,NA,NA,3.4,16,93,6,1
"P2967","P2967H02",18,34,0.5,0.6,6.6,6.6,NA,NA,NA,0.8,14,93,5,3
"P3301","P3301H01",0,33,0,0.8,6,5.1,14.6,6,NA,0.5,16,93,3,4
"P3317","P3317H03",52,77,0,0.8,6.1,5.2,8.4,3,NA,0.4,11,93,4,3
"P3322","P3322H01",0,20,0,1.4,5.7,4.4,3.8,1,NA,0.6,23,93,5,2
"P3336","P3336H03",59,87,0,0.8,5.2,4.2,2.2,4,NA,0.6,38,93,5,2
